onset	duration	trial_type	response_time	stim_file	value	sample	stage	trial	bci_prediction	n_repeated	latency
122.2632	0	left	116.666666667	right_hand.png	1.0	611316.0	1	22	left	1	-23.2
126.9666	0	right	166.66666666700002	right_hand.png	2.0	634833.0	1	23	left	1	-41.8
131.6368	0	left	133.33333333299998	right_hand.png	1.0	658184.0	1	24	left	1	-1.6
136.2906	0	right	116.666666667	left_hand.png	2.0	681453.0	1	25	right	1	-6.0
140.9982	0	left	166.66666666700002	left_hand.png	1.0	704991.0	1	26	right	1	-19.0
145.6646	0	right	133.33333333299998	left_hand.png	2.0	728323.0	1	27	right	1	-26.2
150.3678	0	left	166.66666666700002	right_hand.png	1.0	751839.0	1	28	left	1	-44.6
155.0422	0	right	133.33333333299998	right_hand.png	2.0	775211.0	1	29	left	1	-8.6
166.9474	0	right	133.33333333299998	left_hand.png	2.0	834737.0	1	30	right	3	-9.8
171.634	0	left	150.0	right_hand.png	1.0	858170.0	1	31	left	3	-20.2
176.3044	0	left	133.33333333299998	left_hand.png	1.0	881522.0	1	32	right	3	2.8
180.9414	0	right	100.0	right_hand.png	2.0	904707.0	1	33	left	3	-0.6
185.6112	0	right	133.33333333299998	left_hand.png	2.0	928056.0	1	34	right	3	-36.8
190.2316	0	left	83.3333333333	left_hand.png	1.0	951158.0	1	35	right	3	-24.2
194.9558	0	left	183.33333333299998	left_hand.png	1.0	974779.0	1	36	right	3	-11.8
199.5556	0	right	66.6666666667	left_hand.png	2.0	997778.0	1	37	right	3	-29.2
204.226	0	left	133.33333333299998	right_hand.png	1.0	1021130.0	1	38	left	3	-37.4
208.9168	0	left	150.0	right_hand.png	1.0	1044584.0	1	39	left	3	-20.8
213.5328	0	right	83.3333333333	right_hand.png	2.0	1067664.0	1	40	left	3	-33.2
218.2208	0	left	150.0	right_hand.png	1.0	1091104.0	1	41	left	3	-32.0
222.8732	0	right	116.666666667	right_hand.png	2.0	1114366.0	1	42	left	3	-13.2
227.5272	0	left	116.666666667	right_hand.png	1.0	1137636.0	1	43	left	3	2.6
232.2182	0	right	150.0	left_hand.png	2.0	1161091.0	1	44	right	3	-26.2
240.0868	0	right	116.666666667	right_hand.png	2.0	1200434.0	1	45	left	4	-20.6
244.7944	0	left	166.66666666700002	left_hand.png	1.0	1223972.0	1	46	right	4	-12.2
249.448	0	right	116.666666667	right_hand.png	2.0	1247240.0	1	47	left	4	-1.6
254.0014	0	left	16.6666666667	right_hand.png	1.0	1270007.0	1	48	left	4	-23.8
258.655	0	right	116.666666667	left_hand.png	2.0	1293275.0	1	49	right	4	7.4
263.2418	0	right	50.0	left_hand.png	2.0	1316209.0	1	50	right	4	-6.4
269.193	0	left	116.666666667	left_hand.png	1.0	1345965.0	1	51	right	4	-9.0
280.2676	0	right	133.33333333299998	right_hand.png	2.0	1401338.0	1	52	left	4	-24.4
284.9418	0	left	133.33333333299998	right_hand.png	1.0	1424709.0	1	53	left	4	-13.8
289.6618	0	left	183.33333333299998	left_hand.png	1.0	1448309.0	1	54	right	4	-23.4
294.3656	0	left	166.66666666700002	right_hand.png	1.0	1471828.0	1	55	left	4	-16.8
299.0026	0	right	100.0	left_hand.png	2.0	1495013.0	1	56	right	4	5.4
303.719	0	left	183.33333333299998	left_hand.png	1.0	1518595.0	1	57	right	4	-26.2
308.439	0	right	133.33333333299998	left_hand.png	2.0	1542195.0	1	58	right	4	-10.2
313.0764	0	left	100.0	left_hand.png	1.0	1565382.0	1	59	right	4	-22.8
317.746	0	right	133.33333333299998	left_hand.png	2.0	1588730.0	1	60	right	4	1.2
322.4002	0	left	116.666666667	left_hand.png	1.0	1612001.0	1	61	right	4	-19.4
327.0882	0	right	150.0	left_hand.png	2.0	1635441.0	1	62	right	4	-15.8
332.5952	0	left	133.33333333299998	left_hand.png	1.0	1662976.0	1	63	right	4	0.0
337.265	0	right	133.33333333299998	left_hand.png	2.0	1686325.0	1	64	right	4	-36.2
341.881	0	left	83.3333333333	right_hand.png	1.0	1709405.0	1	65	left	4	-20.4
346.539	0	right	116.666666667	right_hand.png	2.0	1732695.0	1	66	left	4	8.2
361.3336	0	right	83.3333333333	right_hand.png	2.0	1806668.0	1	67	left	4	-1.6
367.0842	0	left	100.0	right_hand.png	1.0	1835421.0	1	68	left	4	-5.8
371.7878	0	left	166.66666666700002	left_hand.png	1.0	1858939.0	1	69	right	4	-16.8
376.476	0	right	150.0	left_hand.png	2.0	1882380.0	1	70	right	4	-16.2
381.1488	0	right	133.33333333299998	left_hand.png	2.0	1905744.0	1	71	right	4	-16.0
385.8024	0	left	116.666666667	left_hand.png	1.0	1929012.0	1	72	right	4	-10.4
390.4394	0	right	100.0	right_hand.png	2.0	1952197.0	1	73	left	4	-12.6
395.0392	0	right	66.6666666667	left_hand.png	2.0	1975196.0	1	74	right	4	12.8
399.6964	0	right	116.666666667	left_hand.png	2.0	1998482.0	1	75	right	4	-3.6
404.3794	0	left	150.0	right_hand.png	1.0	2021897.0	1	76	left	4	23.8
408.9998	0	left	83.3333333333	right_hand.png	1.0	2044999.0	1	77	left	4	11.4
413.6532	0	left	116.666666667	left_hand.png	1.0	2068266.0	1	78	right	4	-8.4
418.3062	0	right	116.666666667	left_hand.png	2.0	2091531.0	1	79	right	4	49.0
422.9934	0	right	150.0	right_hand.png	2.0	2114967.0	1	80	left	4	-4.6
427.6808	0	right	150.0	right_hand.png	2.0	2138404.0	1	81	left	4	-19.2
432.3844	0	right	166.66666666700002	right_hand.png	2.0	2161922.0	1	82	left	4	-3.8
437.0374	0	left	116.666666667	left_hand.png	1.0	2185187.0	1	83	right	4	5.8
441.6744	0	right	100.0	right_hand.png	2.0	2208372.0	1	84	left	4	-23.2
446.3616	0	left	150.0	right_hand.png	1.0	2231808.0	1	85	left	4	0.0
451.0148	0	left	116.666666667	left_hand.png	1.0	2255074.0	1	86	right	4	-19.6
455.6856	0	left	133.33333333299998	left_hand.png	1.0	2278428.0	1	87	right	4	-5.6
460.3554	0	right	133.33333333299998	right_hand.png	2.0	2301777.0	1	88	left	4	-16.2
465.0282	0	left	133.33333333299998	right_hand.png	1.0	2325141.0	1	89	left	4	-29.8
469.6794	0	right	116.666666667	right_hand.png	2.0	2348397.0	1	90	left	4	-45.6
474.3334	0	left	116.666666667	right_hand.png	1.0	2371667.0	1	91	left	4	-35.8
478.9574	0	right	83.3333333333	right_hand.png	2.0	2394787.0	1	92	left	4	-7.0
483.6108	0	right	116.666666667	left_hand.png	2.0	2418054.0	1	93	right	4	-26.8
488.2812	0	left	133.33333333299998	right_hand.png	1.0	2441406.0	1	94	left	4	-21.4
492.885	0	right	66.6666666667	right_hand.png	2.0	2464425.0	1	95	left	4	-8.2
497.5674	0	left	150.0	right_hand.png	1.0	2487837.0	1	96	left	4	-31.4
502.242	0	right	133.33333333299998	left_hand.png	2.0	2511210.0	1	97	right	4	-38.6
506.9288	0	left	150.0	left_hand.png	1.0	2534644.0	1	98	right	4	-38.2
511.545	0	right	83.3333333333	left_hand.png	2.0	2557725.0	1	99	right	4	-7.0
516.249	0	left	166.66666666700002	right_hand.png	1.0	2581245.0	1	100	left	4	0.6
660.5594	0	right	100.0	left_hand.png	2.0	3302797.0	2	1	right	0	-2.6
665.2464	0	left	100.0	right_hand.png	1.0	3326232.0	2	2	left	0	-4.8
669.8832	0	right	100.0	left_hand.png	2.0	3349416.0	2	3	right	0	-33.6
674.5364	0	left	116.666666667	right_hand.png	1.0	3372682.0	2	4	left	0	-6.8
679.1734	0	right	100.0	left_hand.png	2.0	3395867.0	2	5	right	0	-31.0
683.7934	0	left	83.3333333333	right_hand.png	1.0	3418967.0	2	6	left	0	-17.4
688.4474	0	right	116.666666667	left_hand.png	2.0	3442237.0	2	7	right	0	-12.2
693.2006	0	left	166.66666666700002	right_hand.png	1.0	3466003.0	2	8	left	0	-3.8
697.8542	0	right	116.666666667	left_hand.png	2.0	3489271.0	2	9	right	0	-23.8
702.558	0	left	166.66666666700002	right_hand.png	1.0	3512790.0	2	10	left	0	-17.2
707.2618	0	right	166.66666666700002	right_hand.png	2.0	3536309.0	2	11	left	0	-10.6
711.8818	0	left	83.3333333333	right_hand.png	1.0	3559409.0	2	12	left	0	-22.6
716.4852	0	right	66.6666666667	left_hand.png	2.0	3582426.0	2	13	right	0	-22.4
721.1386	0	left	116.666666667	right_hand.png	1.0	3605693.0	2	14	left	0	-12.2
725.7762	0	right	100.0	left_hand.png	2.0	3628881.0	2	15	right	0	-41.8
730.4628	0	left	150.0	right_hand.png	1.0	3652314.0	2	16	left	0	-18.0
735.0664	0	right	66.6666666667	left_hand.png	2.0	3675332.0	2	17	right	0	-13.6
739.6698	0	left	66.6666666667	right_hand.png	1.0	3698349.0	2	18	left	0	-9.0
744.3568	0	right	150.0	left_hand.png	2.0	3721784.0	2	19	right	0	-11.2
748.9772	0	left	83.3333333333	right_hand.png	1.0	3744886.0	2	20	left	0	-23.6
753.564	0	right	50.0	left_hand.png	2.0	3767820.0	2	21	right	0	-2.4
758.2344	0	left	133.33333333299998	right_hand.png	1.0	3791172.0	2	22	left	0	-13.8
762.8874	0	right	116.666666667	left_hand.png	2.0	3814437.0	2	23	right	0	-16.6
767.5452	0	left	116.666666667	right_hand.png	1.0	3837726.0	2	24	left	0	-6.0
772.2116	0	right	133.33333333299998	left_hand.png	2.0	3861058.0	2	25	right	0	-13.2
776.8358	0	left	83.3333333333	left_hand.png	1.0	3884179.0	2	26	right	0	-14.0
785.1216	0	right	83.3333333333	left_hand.png	2.0	3925608.0	2	27	right	1	-20.8
789.742	0	left	83.3333333333	right_hand.png	1.0	3948710.0	2	28	left	1	15.8
794.395	0	right	116.666666667	left_hand.png	2.0	3971975.0	2	29	right	1	-1.4
798.9486	0	left	16.6666666667	right_hand.png	1.0	3994743.0	2	30	left	1	1.8
803.5354	0	left	50.0	right_hand.png	1.0	4017677.0	2	31	left	1	-7.8
808.2392	0	right	166.66666666700002	left_hand.png	2.0	4041196.0	2	32	right	1	-33.2
812.8968	0	right	116.666666667	right_hand.png	2.0	4064484.0	2	33	left	1	-4.8
817.5626	0	left	133.33333333299998	left_hand.png	1.0	4087813.0	2	34	right	1	-26.6
822.2542	0	left	150.0	right_hand.png	1.0	4111271.0	2	35	left	1	-7.8
826.9074	0	right	116.666666667	left_hand.png	2.0	4134537.0	2	36	right	1	-1.8
831.5736	0	right	133.33333333299998	left_hand.png	2.0	4157868.0	2	37	right	1	-8.8
836.2606	0	left	150.0	right_hand.png	1.0	4181303.0	2	38	left	1	-11.0
840.8808	0	right	83.3333333333	left_hand.png	2.0	4204404.0	2	39	right	1	-23.2
845.5684	0	left	150.0	right_hand.png	1.0	4227842.0	2	40	left	1	-26.0
850.2552	0	right	150.0	left_hand.png	2.0	4251276.0	2	41	right	1	-2.4
854.8748	0	left	83.3333333333	left_hand.png	1.0	4274374.0	2	42	right	1	-14.0
859.562	0	left	150.0	left_hand.png	1.0	4297810.0	2	43	right	1	-16.4
864.1986	0	left	100.0	left_hand.png	1.0	4320993.0	2	44	right	1	6.2
868.8898	0	left	150.0	right_hand.png	1.0	4344449.0	2	45	left	1	-3.0
873.5434	0	right	116.666666667	left_hand.png	2.0	4367717.0	2	46	right	1	3.8
878.2428	0	left	166.66666666700002	right_hand.png	1.0	4391214.0	2	47	left	1	5.8
882.9132	0	right	133.33333333299998	right_hand.png	2.0	4414566.0	2	48	left	1	-20.4
887.6338	0	right	183.33333333299998	left_hand.png	2.0	4438169.0	2	49	right	1	-15.8
892.2872	0	left	116.666666667	right_hand.png	1.0	4461436.0	2	50	left	1	-19.0
896.9742	0	right	150.0	right_hand.png	2.0	4484871.0	2	51	left	1	-27.0
901.5944	0	right	83.3333333333	left_hand.png	2.0	4507972.0	2	52	right	1	-13.6
906.2642	0	left	133.33333333299998	right_hand.png	1.0	4531321.0	2	53	left	1	1.4
910.935	0	right	133.33333333299998	left_hand.png	2.0	4554675.0	2	54	right	1	-35.8
919.2246	0	left	150.0	left_hand.png	1.0	4596123.0	2	55	right	2	-31.0
923.8782	0	left	116.666666667	left_hand.png	1.0	4619391.0	2	56	right	2	-25.4
928.548	0	left	133.33333333299998	right_hand.png	1.0	4642740.0	2	57	left	2	-10.4
933.2058	0	right	116.666666667	left_hand.png	2.0	4666029.0	2	58	right	2	-9.0
937.8262	0	left	83.3333333333	right_hand.png	1.0	4689131.0	2	59	left	2	-21.4
942.476	0	right	116.666666667	right_hand.png	2.0	4712380.0	2	60	left	2	-37.6
947.079	0	right	66.6666666667	left_hand.png	2.0	4735395.0	2	61	right	2	-32.6
951.7494	0	left	133.33333333299998	right_hand.png	1.0	4758747.0	2	62	left	2	7.4
956.3902	0	right	100.0	left_hand.png	2.0	4781951.0	2	63	right	2	0.2
961.0066	0	left	83.3333333333	right_hand.png	1.0	4805033.0	2	64	left	2	-8.2
965.6768	0	right	133.33333333299998	left_hand.png	2.0	4828384.0	2	65	right	2	-19.2
970.3302	0	left	116.666666667	right_hand.png	1.0	4851651.0	2	66	left	2	-13.4
975.0044	0	right	133.33333333299998	right_hand.png	2.0	4875022.0	2	67	left	2	-2.8
979.6706	0	left	133.33333333299998	right_hand.png	1.0	4898353.0	2	68	left	2	-9.8
984.3076	0	right	100.0	left_hand.png	2.0	4921538.0	2	69	right	2	-13.2
988.9614	0	left	116.666666667	left_hand.png	1.0	4944807.0	2	70	right	2	-7.8
993.6152	0	right	116.666666667	left_hand.png	2.0	4968076.0	2	71	right	2	-2.4
1009.9444	0	right	133.33333333299998	left_hand.png	2.0	5049722.0	2	72	right	6	-17.8
1014.6142	0	left	133.33333333299998	right_hand.png	1.0	5073071.0	2	73	left	6	-9.4
1019.2514	0	right	100.0	left_hand.png	2.0	5096257.0	2	74	right	6	7.4
1023.9384	0	right	150.0	right_hand.png	2.0	5119692.0	2	75	left	6	-28.6
1028.6084	0	right	133.33333333299998	left_hand.png	2.0	5143042.0	2	76	right	6	-0.4
1033.2784	0	left	133.33333333299998	left_hand.png	1.0	5166392.0	2	77	right	6	-11.2
1037.9988	0	left	183.33333333299998	right_hand.png	1.0	5189994.0	2	78	left	6	-3.6
1042.6862	0	right	150.0	left_hand.png	2.0	5213431.0	2	79	right	6	1.8
1047.3562	0	left	133.33333333299998	right_hand.png	1.0	5236781.0	2	80	left	6	-9.0
1051.9934	0	right	100.0	left_hand.png	2.0	5259967.0	2	81	right	6	0.6
1056.6844	0	left	150.0	left_hand.png	1.0	5283422.0	2	82	right	6	-31.6
1061.3334	0	left	116.666666667	right_hand.png	1.0	5306667.0	2	83	left	6	-29.8
1065.887	0	left	16.6666666667	right_hand.png	1.0	5329435.0	2	84	left	6	-31.0
1070.5574	0	right	133.33333333299998	left_hand.png	2.0	5352787.0	2	85	right	6	-16.6
1075.2276	0	left	133.33333333299998	right_hand.png	1.0	5376138.0	2	86	left	6	-27.6
1079.9312	0	right	166.66666666700002	right_hand.png	2.0	5399656.0	2	87	left	6	-41.2
1084.6056	0	left	133.33333333299998	right_hand.png	1.0	5423028.0	2	88	left	6	-10.4
1089.2216	0	right	83.3333333333	left_hand.png	2.0	5446108.0	2	89	right	6	-18.4
1093.8754	0	left	116.666666667	right_hand.png	1.0	5469377.0	2	90	left	6	-38.6
1098.5458	0	right	133.33333333299998	left_hand.png	2.0	5492729.0	2	91	right	6	1.4
1103.2156	0	left	133.33333333299998	right_hand.png	1.0	5516078.0	2	92	left	6	-9.2
1107.8734	0	right	116.666666667	right_hand.png	2.0	5539367.0	2	93	left	6	-7.8
1112.4898	0	left	83.3333333333	left_hand.png	1.0	5562449.0	2	94	right	6	-5.4
1117.1636	0	right	133.33333333299998	left_hand.png	2.0	5585818.0	2	95	right	6	-5.2
1121.8342	0	right	133.33333333299998	right_hand.png	2.0	5609171.0	2	96	left	6	-13.6
1126.5004	0	left	133.33333333299998	left_hand.png	1.0	5632502.0	2	97	right	6	2.0
1131.1706	0	right	133.33333333299998	left_hand.png	2.0	5655853.0	2	98	right	6	-9.0
1135.874	0	right	166.66666666700002	left_hand.png	2.0	5679370.0	2	99	right	6	-27.6
1140.561	0	right	150.0	left_hand.png	2.0	5702805.0	2	100	right	6	-4.2
1297.0646	0	right	16.6666666667	left_hand.png	2.0	6485323.0	3	1	right	0	-15.0
1301.7516	0	left	150.0	right_hand.png	1.0	6508758.0	3	2	left	0	8.4
1328.2214	0	right	66.6666666667	left_hand.png	2.0	6641107.0	3	3	right	1	-16.6
1332.8588	0	left	100.0	right_hand.png	1.0	6664294.0	3	4	left	1	5.2
1340.5022	0	right	100.0	left_hand.png	2.0	6702511.0	3	5	right	2	-9.4
1345.1724	0	left	133.33333333299998	right_hand.png	1.0	6725862.0	3	6	left	2	-20.4
1349.876	0	right	166.66666666700002	left_hand.png	2.0	6749380.0	3	7	right	2	-13.6
1354.5256	0	left	116.666666667	right_hand.png	1.0	6772628.0	3	8	left	2	-29.6
1359.183	0	right	116.666666667	left_hand.png	2.0	6795915.0	3	9	right	2	-27.8
1363.8034	0	left	83.3333333333	right_hand.png	1.0	6819017.0	3	10	left	2	11.0
1368.3858	0	right	50.0	right_hand.png	2.0	6841929.0	3	11	left	2	-14.6
1373.073	0	left	150.0	right_hand.png	1.0	6865365.0	3	12	left	2	-17.0
1377.711	0	right	100.0	left_hand.png	2.0	6888555.0	3	13	right	2	4.2
1382.3344	0	left	83.3333333333	right_hand.png	1.0	6911672.0	3	14	left	2	-36.8
1386.9838	0	right	116.666666667	left_hand.png	2.0	6934919.0	3	15	right	2	-27.0
1391.604	0	left	83.3333333333	right_hand.png	1.0	6958020.0	3	16	left	2	-13.6
1396.2574	0	right	116.666666667	left_hand.png	2.0	6981287.0	3	17	right	2	-7.8
1400.9276	0	left	133.33333333299998	left_hand.png	1.0	7004638.0	3	18	right	2	-18.8
1405.6148	0	right	150.0	right_hand.png	2.0	7028074.0	3	19	left	2	4.4
1410.2518	0	left	100.0	right_hand.png	1.0	7051259.0	3	20	left	2	-7.2
1414.8718	0	right	83.3333333333	left_hand.png	2.0	7074359.0	3	21	right	2	-11.0
1419.5754	0	left	166.66666666700002	left_hand.png	1.0	7097877.0	3	22	right	2	-4.2
1427.016	0	right	100.0	left_hand.png	2.0	7135080.0	3	23	right	2	-20.8
1431.6678	0	left	116.666666667	right_hand.png	1.0	7158339.0	3	24	left	2	-13.4
1436.3212	0	left	116.666666667	right_hand.png	1.0	7181606.0	3	25	left	2	-7.6
1440.9458	0	right	83.3333333333	left_hand.png	2.0	7204729.0	3	26	right	2	-19.2
1445.5948	0	right	116.666666667	right_hand.png	2.0	7227974.0	3	27	left	2	-20.4
1450.182	0	left	50.0	right_hand.png	1.0	7250910.0	3	28	left	2	-18.8
1454.836	0	right	116.666666667	left_hand.png	2.0	7274180.0	3	29	right	2	-13.6
1459.4056	0	left	33.3333333333	right_hand.png	1.0	7297028.0	3	30	left	2	-17.2
1464.0262	0	right	83.3333333333	left_hand.png	2.0	7320131.0	3	31	right	2	-13.4
1468.7132	0	left	150.0	right_hand.png	1.0	7343566.0	3	32	left	2	-15.6
1473.3834	0	right	133.33333333299998	right_hand.png	2.0	7366917.0	3	33	left	2	-26.6
1478.0368	0	left	116.666666667	left_hand.png	1.0	7390184.0	3	34	right	2	-42.0
1482.6906	0	right	116.666666667	right_hand.png	2.0	7413453.0	3	35	left	2	-18.8
1487.3608	0	left	133.33333333299998	left_hand.png	1.0	7436804.0	3	36	right	2	-19.0
1492.0642	0	right	166.66666666700002	left_hand.png	2.0	7460321.0	3	37	right	2	-19.4
1496.7554	0	right	150.0	left_hand.png	2.0	7483777.0	3	38	right	2	-0.2
1505.8914	0	right	116.666666667	left_hand.png	2.0	7529457.0	3	39	right	3	-9.2
1510.5120000000004	0	left	83.3333333333	right_hand.png	1.0	7552560.0	3	40	left	3	-9.6
1515.1656	0	left	116.666666667	right_hand.png	1.0	7575828.0	3	41	left	3	-4.0
1519.8354	0	left	133.33333333299998	left_hand.png	1.0	7599177.0	3	42	right	3	-35.6
1524.456	0	left	83.3333333333	right_hand.png	1.0	7622280.0	3	43	left	3	-1.6
1529.1429999999998	0	right	150.0	left_hand.png	2.0	7645715.0	3	44	right	3	-5.8
1533.7464	0	left	66.6666666667	right_hand.png	1.0	7668732.0	3	45	left	3	-12.4
1538.4664	0	left	183.33333333299998	left_hand.png	1.0	7692332.0	3	46	right	3	-8.8
1543.1034	0	left	100.0	left_hand.png	1.0	7715517.0	3	47	right	3	-12.2
1547.7568	0	left	116.666666667	right_hand.png	1.0	7738784.0	3	48	left	3	-14.8
1552.4604	0	right	166.66666666700002	left_hand.png	2.0	7762302.0	3	49	right	3	0.4
1557.1312	0	left	133.33333333299998	right_hand.png	1.0	7785656.0	3	50	left	3	-11.2
1561.7552	0	right	83.3333333333	right_hand.png	2.0	7808776.0	3	51	left	3	-1.6
1566.4378	0	left	150.0	left_hand.png	1.0	7832189.0	3	52	right	3	-25.0
1575.3614	0	right	50.0	left_hand.png	2.0	7876807.0	3	53	right	3	-1.6
1579.932	0	left	33.3333333333	right_hand.png	1.0	7899660.0	3	54	left	3	-28.0
1584.5564	0	right	83.3333333333	left_hand.png	2.0	7922782.0	3	55	right	3	-18.8
1589.2052	0	left	116.666666667	right_hand.png	1.0	7946026.0	3	56	left	3	-21.0
1593.8256	0	right	83.3333333333	right_hand.png	2.0	7969128.0	3	57	left	3	-20.8
1598.467	0	left	100.0	right_hand.png	1.0	7992335.0	3	58	left	3	-3.0
1603.1534	0	right	150.0	right_hand.png	2.0	8015767.0	3	59	left	3	-21.6
1607.8362	0	left	150.0	left_hand.png	1.0	8039181.0	3	60	right	3	-28.2
1612.4236	0	right	50.0	right_hand.png	2.0	8062118.0	3	61	left	3	-7.6
1617.0436	0	right	83.3333333333	left_hand.png	2.0	8085218.0	3	62	right	3	-41.6
1622.364	0	left	50.0	right_hand.png	1.0	8111820.0	3	63	left	3	10.4
1627.0012	0	left	100.0	right_hand.png	1.0	8135006.0	3	64	left	3	-15.6
1631.6214	0	left	83.3333333333	right_hand.png	1.0	8158107.0	3	65	left	3	-5.4
1636.2624	0	left	100.0	right_hand.png	1.0	8181312.0	3	66	left	3	-11.0
1640.9162	0	left	116.666666667	right_hand.png	1.0	8204581.0	3	67	left	3	-7.4
1645.5698	0	right	116.666666667	left_hand.png	2.0	8227849.0	3	68	right	3	-27.4
1650.2192	0	right	116.666666667	right_hand.png	2.0	8251096.0	3	69	left	3	-17.6
1654.8562	0	left	100.0	right_hand.png	1.0	8274281.0	3	70	left	3	4.6
1659.4764	0	right	83.3333333333	right_hand.png	2.0	8297382.0	3	71	left	3	-7.6
1664.1004	0	left	83.3333333333	left_hand.png	1.0	8320502.0	3	72	right	3	0.0
1668.7664	0	right	133.33333333299998	left_hand.png	2.0	8343832.0	3	73	right	3	-4.8
1673.3538	0	left	50.0	right_hand.png	1.0	8366769.0	3	74	left	3	-3.4
1677.9238	0	right	33.3333333333	right_hand.png	2.0	8389619.0	3	75	left	3	-23.0
1682.6102	0	left	150.0	left_hand.png	1.0	8413051.0	3	76	right	3	-17.4
1687.264	0	right	116.666666667	left_hand.png	2.0	8436320.0	3	77	right	3	-19.2
1695.7708	0	left	183.33333333299998	left_hand.png	1.0	8478854.0	3	78	right	4	-1.2
1700.4744	0	left	166.66666666700002	right_hand.png	1.0	8502372.0	3	79	left	4	-20.0
1705.1656	0	right	150.0	left_hand.png	2.0	8525828.0	3	80	right	4	-0.8
1713.151	0	right	100.0	left_hand.png	2.0	8565755.0	3	81	right	5	1.0
1717.7878	0	left	100.0	right_hand.png	1.0	8588939.0	3	82	left	5	-27.8
1722.4246	0	right	100.0	left_hand.png	2.0	8612123.0	3	83	right	5	-5.4
1727.0622	0	left	100.0	left_hand.png	1.0	8635311.0	3	84	right	5	-9.4
1731.6816	0	left	83.3333333333	right_hand.png	1.0	8658408.0	3	85	left	5	-20.8
1736.3354	0	right	116.666666667	left_hand.png	2.0	8681677.0	3	86	right	5	-41.0
1741.0052	0	left	133.33333333299998	right_hand.png	1.0	8705026.0	3	87	left	5	-0.4
1745.6422	0	right	100.0	left_hand.png	2.0	8728211.0	3	88	right	5	-28.6
1750.2792	0	left	100.0	right_hand.png	1.0	8751396.0	3	89	left	5	-32.8
1754.9494	0	right	133.33333333299998	left_hand.png	2.0	8774747.0	3	90	right	5	-5.8
1759.6366	0	left	150.0	right_hand.png	1.0	8798183.0	3	91	left	5	-20.6
1764.3232	0	right	150.0	left_hand.png	2.0	8821616.0	3	92	right	5	-22.4
1768.927	0	right	66.6666666667	right_hand.png	2.0	8844635.0	3	93	left	5	-18.2
1773.614	0	right	150.0	right_hand.png	2.0	8868070.0	3	94	left	5	5.2
1778.2174	0	right	66.6666666667	left_hand.png	2.0	8891087.0	3	95	right	5	9.8
1782.9208	0	left	166.66666666700002	right_hand.png	1.0	8914604.0	3	96	left	5	-8.8
1787.5954	0	right	133.33333333299998	left_hand.png	2.0	8937977.0	3	97	right	5	-23.6
1792.299	0	left	166.66666666700002	left_hand.png	1.0	8961495.0	3	98	right	5	-27.8
1797.0026	0	left	166.66666666700002	right_hand.png	1.0	8985013.0	3	99	left	5	-1.8
1801.6562	0	right	116.666666667	left_hand.png	2.0	9008281.0	3	100	right	5	-5.0
