onset	duration	trial_type	response_time	stim_file	value	sample	stage	trial	bci_prediction	n_repeated	latency
372.242	0	right	83.3333333333	right_hand.png	2.0	1861210.0	1	73	left	6	-18.0
376.912	0	left	133.33333333299998	left_hand.png	1.0	1884560.0	1	74	right	6	-3.2
381.599	0	right	150.0	right_hand.png	2.0	1907995.0	1	75	left	6	-15.8
386.2358	0	left	100.0	right_hand.png	1.0	1931179.0	1	76	left	6	-8.6
390.9058	0	right	133.33333333299998	left_hand.png	2.0	1954529.0	1	77	right	6	-3.2
395.5764	0	left	133.33333333299998	right_hand.png	1.0	1977882.0	1	78	left	6	-5.2
400.23	0	right	116.666666667	right_hand.png	2.0	2001150.0	1	79	left	6	-25.2
404.831	0	left	66.6666666667	right_hand.png	1.0	2024155.0	1	80	left	6	-18.2
409.5014	0	right	133.33333333299998	right_hand.png	2.0	2047507.0	1	81	left	6	-7.6
414.1538	0	left	116.666666667	left_hand.png	1.0	2070769.0	1	82	right	6	-38.6
418.8776	0	right	183.33333333299998	left_hand.png	2.0	2094388.0	1	83	right	6	-10.4
423.5644	0	left	150.0	right_hand.png	1.0	2117822.0	1	84	left	6	9.2
428.2178	0	right	116.666666667	right_hand.png	2.0	2141089.0	1	85	left	6	-6.6
432.8716	0	left	116.666666667	left_hand.png	1.0	2164358.0	1	86	right	6	-1.2
437.5252	0	right	116.666666667	right_hand.png	2.0	2187626.0	1	87	left	6	4.4
442.1454	0	left	83.3333333333	right_hand.png	1.0	2210727.0	1	88	left	6	-23.4
446.8658	0	right	183.33333333299998	right_hand.png	2.0	2234329.0	1	89	left	6	7.8
451.5026	0	left	100.0	left_hand.png	1.0	2257513.0	1	90	right	6	-46.6
456.137	0	left	100.0	right_hand.png	1.0	2280685.0	1	91	left	6	-21.8
460.8234	0	right	150.0	left_hand.png	2.0	2304117.0	1	92	right	6	-23.4
473.9534	0	right	133.33333333299998	right_hand.png	2.0	2369767.0	1	93	left	8	-16.4
478.5902	0	left	100.0	right_hand.png	1.0	2392951.0	1	94	left	8	-113.8
483.1938	0	right	66.6666666667	right_hand.png	2.0	2415969.0	1	95	left	8	-19.4
487.814	0	left	83.3333333333	left_hand.png	1.0	2439070.0	1	96	right	8	-19.0
492.5342	0	right	183.33333333299998	right_hand.png	2.0	2462671.0	1	97	left	8	-15.8
497.2212	0	left	150.0	right_hand.png	1.0	2486106.0	1	98	left	8	7.6
501.8744	0	right	116.666666667	left_hand.png	2.0	2509372.0	1	99	right	8	-12.0
506.5758	0	left	166.66666666700002	right_hand.png	1.0	2532879.0	1	100	left	8	-3.0
605.7012	0	right	166.66666666700002	right_hand.png	2.0	3028506.0	2	1	left	0	-29.0
610.4044	0	right	166.66666666700002	right_hand.png	2.0	3052022.0	2	2	left	0	-29.4
615.062	0	left	116.666666667	right_hand.png	1.0	3075310.0	2	3	left	0	-9.6
619.6948	0	left	100.0	left_hand.png	1.0	3098474.0	2	4	right	0	-21.2
626.9838	0	right	116.666666667	right_hand.png	2.0	3134919.0	2	5	left	2	-14.2
631.7206	0	left	150.0	right_hand.png	1.0	3158603.0	2	6	left	2	-5.6
640.3768	0	left	133.33333333299998	left_hand.png	1.0	3201884.0	2	7	right	3	-18.4
645.0806	0	right	166.66666666700002	left_hand.png	2.0	3225403.0	2	8	right	3	-11.8
649.7178	0	left	100.0	right_hand.png	1.0	3248589.0	2	9	left	3	-15.4
654.3586	0	left	100.0	right_hand.png	1.0	3271793.0	2	10	left	3	-48.0
659.058	0	left	166.66666666700002	right_hand.png	1.0	3295290.0	2	11	left	3	-25.0
667.7689999999999	0	right	133.33333333299998	right_hand.png	2.0	3338845.0	2	12	left	4	7.0
672.4726	0	right	166.66666666700002	right_hand.png	2.0	3362363.0	2	13	left	4	-11.8
677.1056	0	left	100.0	right_hand.png	1.0	3385528.0	2	14	left	4	-23.4
681.7922	0	right	150.0	right_hand.png	2.0	3408961.0	2	15	left	4	-38.6
686.4628	0	left	133.33333333299998	right_hand.png	1.0	3432314.0	2	16	left	4	-19.8
691.1664	0	right	166.66666666700002	left_hand.png	2.0	3455832.0	2	17	right	4	8.0
695.7862	0	right	83.3333333333	right_hand.png	2.0	3478931.0	2	18	left	4	-3.8
708.0294	0	right	183.33333333299998	left_hand.png	2.0	3540147.0	2	19	right	5	-10.2
712.683	0	left	116.666666667	left_hand.png	1.0	3563415.0	2	20	right	5	-4.6
717.3862	0	left	166.66666666700002	right_hand.png	1.0	3586931.0	2	21	left	5	2.6
722.0776	0	right	150.0	left_hand.png	2.0	3610388.0	2	22	right	5	-4.0
726.681	0	left	66.6666666667	left_hand.png	1.0	3633405.0	2	23	right	5	0.6
731.3966	0	right	183.33333333299998	left_hand.png	2.0	3656983.0	2	24	right	5	-30.2
736.1008	0	right	166.66666666700002	left_hand.png	2.0	3680504.0	2	25	right	5	-21.2
740.7212	0	left	83.3333333333	left_hand.png	1.0	3703606.0	2	26	right	5	-10.8
745.3914	0	right	133.33333333299998	left_hand.png	2.0	3726957.0	2	27	right	5	-21.8
750.0656	0	left	133.33333333299998	right_hand.png	1.0	3750328.0	2	28	left	5	-5.4
767.992	0	right	166.66666666700002	right_hand.png	2.0	3839960.0	2	29	left	9	-17.6
772.7832	0	left	116.666666667	right_hand.png	1.0	3863916.0	2	30	left	9	-21.6
777.416	0	right	100.0	left_hand.png	2.0	3887080.0	2	31	right	9	-20.8
782.0694	0	left	116.666666667	right_hand.png	1.0	3910347.0	2	32	left	9	10.6
796.5804	0	right	133.33333333299998	left_hand.png	2.0	3982902.0	2	33	right	13	-10.8
801.2176	0	left	100.0	right_hand.png	1.0	4006088.0	2	34	left	13	-8.8
805.8712	0	right	116.666666667	left_hand.png	2.0	4029356.0	2	35	right	13	-14.6
810.4912	0	left	83.3333333333	right_hand.png	1.0	4052456.0	2	36	left	13	-20.8
815.1278	0	right	100.0	right_hand.png	2.0	4075639.0	2	37	left	13	1.8
819.8486	0	right	183.33333333299998	right_hand.png	2.0	4099243.0	2	38	left	13	-8.6
824.5352	0	right	150.0	left_hand.png	2.0	4122676.0	2	39	right	13	-10.4
837.6619999999998	0	left	150.0	right_hand.png	1.0	4188310.0	2	40	left	15	-49.0
842.3504	0	left	150.0	right_hand.png	1.0	4211752.0	2	41	left	15	-33.6
846.9860000000001	0	right	100.0	right_hand.png	2.0	4234930.0	2	42	left	15	-10.0
851.5726	0	left	50.0	right_hand.png	1.0	4257863.0	2	43	left	15	-14.2
856.2096	0	right	100.0	right_hand.png	2.0	4281048.0	2	44	left	15	-24.4
865.3668	0	right	150.0	left_hand.png	2.0	4326834.0	2	45	right	16	-10.0
870.02	0	left	116.666666667	right_hand.png	1.0	4350100.0	2	46	left	16	-4.0
874.7239999999998	0	right	166.66666666700002	left_hand.png	2.0	4373620.0	2	47	right	16	-13.0
879.3818	0	left	116.666666667	left_hand.png	1.0	4396909.0	2	48	right	16	3.8
884.0646	0	right	150.0	right_hand.png	2.0	4420323.0	2	49	left	16	-3.0
892.988	0	right	166.66666666700002	left_hand.png	2.0	4464940.0	2	50	right	17	-8.8
897.7122	0	left	183.33333333299998	right_hand.png	1.0	4488561.0	2	51	left	17	-16.2
902.3954	0	right	150.0	right_hand.png	2.0	4511977.0	2	52	left	17	-21.0
907.0528	0	left	116.666666667	left_hand.png	1.0	4535264.0	2	53	right	17	-19.0
911.7694	0	right	183.33333333299998	right_hand.png	2.0	4558847.0	2	54	left	17	-2.6
916.4392	0	left	133.33333333299998	left_hand.png	1.0	4582196.0	2	55	right	17	-10.4
921.0932	0	left	116.666666667	left_hand.png	1.0	4605466.0	2	56	right	17	-5.2
925.7968	0	right	166.66666666700002	left_hand.png	2.0	4628984.0	2	57	right	17	-24.0
930.5002	0	right	166.66666666700002	right_hand.png	2.0	4652501.0	2	58	left	17	-42.6
935.1202	0	right	83.3333333333	left_hand.png	2.0	4675601.0	2	59	right	17	-17.8
939.8074	0	left	150.0	left_hand.png	1.0	4699037.0	2	60	right	17	-31.4
944.4944	0	left	150.0	right_hand.png	1.0	4722472.0	2	61	left	17	-8.0
949.202	0	left	166.66666666700002	right_hand.png	1.0	4746010.0	2	62	left	17	-30.8
962.3916	0	left	50.0	right_hand.png	1.0	4811958.0	2	63	left	19	-10.8
967.0618	0	right	133.33333333299998	right_hand.png	2.0	4835309.0	2	64	left	19	-33.4
971.7192	0	left	116.666666667	left_hand.png	1.0	4858596.0	2	65	right	19	5.6
976.4062	0	left	150.0	right_hand.png	1.0	4882031.0	2	66	left	19	-37.0
981.1392	0	right	183.33333333299998	left_hand.png	2.0	4905696.0	2	67	right	19	-19.2
985.8596	0	right	183.33333333299998	right_hand.png	2.0	4929298.0	2	68	left	19	-21.6
990.563	0	left	166.66666666700002	right_hand.png	1.0	4952815.0	2	69	left	19	-9.4
995.1502	0	right	50.0	left_hand.png	2.0	4975751.0	2	70	right	19	-27.0
1002.1388	0	left	133.33333333299998	right_hand.png	1.0	5010694.0	2	71	left	21	-26.8
1006.8418	0	right	166.66666666700002	left_hand.png	2.0	5034209.0	2	72	right	21	-19.4
1011.496	0	left	116.666666667	left_hand.png	1.0	5057480.0	2	73	right	21	-14.4
1016.2034	0	right	166.66666666700002	right_hand.png	2.0	5081017.0	2	74	left	21	-37.0
1020.8864	0	left	150.0	right_hand.png	1.0	5104432.0	2	75	left	21	-9.6
1025.5234	0	right	100.0	right_hand.png	2.0	5127617.0	2	76	left	21	12.6
1030.1268	0	left	66.6666666667	right_hand.png	1.0	5150634.0	2	77	left	21	-8.4
1038.984	0	right	150.0	left_hand.png	2.0	5194920.0	2	78	right	22	-8.0
1043.704	0	left	183.33333333299998	right_hand.png	1.0	5218520.0	2	79	left	22	-17.6
1048.3614	0	right	116.666666667	right_hand.png	2.0	5241807.0	2	80	left	22	-30.4
1053.0614	0	left	166.66666666700002	right_hand.png	1.0	5265307.0	2	81	left	22	-5.4
1061.9348	0	right	116.666666667	right_hand.png	2.0	5309674.0	2	82	left	23	4.4
1070.4786	0	left	50.0	left_hand.png	1.0	5352393.0	2	83	right	24	4.0
1075.9452	0	right	166.66666666700002	right_hand.png	2.0	5379726.0	2	84	left	25	-28.4
1080.5986	0	left	116.666666667	left_hand.png	1.0	5402993.0	2	85	right	25	-22.6
1085.2862	0	right	150.0	right_hand.png	2.0	5426431.0	2	86	left	25	-25.4
1089.9392	0	left	116.666666667	right_hand.png	1.0	5449696.0	2	87	left	25	-19.2
1098.6798	0	left	66.6666666667	right_hand.png	1.0	5493399.0	2	88	left	26	-4.6
1103.3496	0	right	133.33333333299998	right_hand.png	2.0	5516748.0	2	89	left	26	-15.2
1108.0036	0	right	116.666666667	left_hand.png	2.0	5540018.0	2	90	right	26	-35.6
1112.6614	0	right	116.666666667	left_hand.png	2.0	5563307.0	2	91	right	26	-29.0
1117.294	0	left	100.0	right_hand.png	1.0	5586470.0	2	92	left	26	-7.6
1121.9346	0	left	100.0	left_hand.png	1.0	5609673.0	2	93	right	26	-14.6
1126.6012	0	right	133.33333333299998	left_hand.png	2.0	5633006.0	2	94	right	26	-22.0
1135.5412	0	right	133.33333333299998	left_hand.png	2.0	5677706.0	2	95	right	27	-27.6
1140.145	0	left	66.6666666667	left_hand.png	1.0	5700725.0	2	96	right	27	-23.4
1144.7652	0	right	83.3333333333	right_hand.png	2.0	5723826.0	2	97	left	27	-10.4
1149.452	0	left	150.0	left_hand.png	1.0	5747260.0	2	98	right	27	-37.6
1154.139	0	right	150.0	left_hand.png	2.0	5770695.0	2	99	right	27	-14.2
1158.8466	0	left	166.66666666700002	right_hand.png	1.0	5794233.0	2	100	left	27	-11.4
1270.5992	0	right	116.666666667	right_hand.png	2.0	6352996.0	3	1	left	2	-20.0
1275.2362	0	left	100.0	right_hand.png	1.0	6376181.0	3	2	left	2	2.2
1279.919	0	right	116.666666667	left_hand.png	2.0	6399595.0	3	3	right	2	-15.4
1284.5556	0	left	100.0	left_hand.png	1.0	6422778.0	3	4	right	2	-24.4
1289.2092	0	left	116.666666667	left_hand.png	1.0	6446046.0	3	5	right	2	-6.0
1293.8628	0	left	116.666666667	right_hand.png	1.0	6469314.0	3	6	left	2	-38.8
1298.583	0	right	183.33333333299998	right_hand.png	2.0	6492915.0	3	7	left	2	-23.0
1303.2910000000004	0	left	166.66666666700002	right_hand.png	1.0	6516455.0	3	8	left	2	-20.6
1307.9616	0	left	133.33333333299998	left_hand.png	1.0	6539808.0	3	9	right	2	-32.0
1312.6438	0	right	150.0	left_hand.png	2.0	6563219.0	3	10	right	2	-3.8
1317.2812	0	left	100.0	right_hand.png	1.0	6586406.0	3	11	left	2	-7.6
1321.8846	0	left	66.6666666667	left_hand.png	1.0	6609423.0	3	12	right	2	-4.0
1326.5378	0	left	116.666666667	right_hand.png	1.0	6632689.0	3	13	left	2	3.0
1331.1416	0	left	66.6666666667	right_hand.png	1.0	6655708.0	3	14	left	2	-18.4
1335.7452	0	right	66.6666666667	right_hand.png	2.0	6678726.0	3	15	left	2	-14.0
1340.3988	0	left	116.666666667	right_hand.png	1.0	6701994.0	3	16	left	2	-34.0
1345.036	0	left	100.0	right_hand.png	1.0	6725180.0	3	17	left	2	-12.0
1354.4806	0	right	133.33333333299998	right_hand.png	2.0	6772403.0	3	18	left	4	-10.2
1359.1129999999996	0	right	100.0	right_hand.png	2.0	6795565.0	3	19	left	4	-27.2
1363.7668	0	right	116.666666667	right_hand.png	2.0	6818834.0	3	20	left	4	-3.6
1368.4206	0	left	116.666666667	left_hand.png	1.0	6842103.0	3	21	right	4	0.2
1378.6452	0	left	150.0	left_hand.png	1.0	6893226.0	3	22	right	6	-8.4
1383.3652	0	right	183.33333333299998	left_hand.png	2.0	6916826.0	3	23	right	6	-42.6
1388.0368	0	left	133.33333333299998	right_hand.png	1.0	6940184.0	3	24	left	6	-4.8
1392.7058	0	right	133.33333333299998	right_hand.png	2.0	6963529.0	3	25	left	6	-14.6
1397.4256	0	left	183.33333333299998	left_hand.png	1.0	6987128.0	3	26	right	6	1.6
1402.0168	0	left	50.0	left_hand.png	1.0	7010084.0	3	27	right	6	-27.0
1406.6498	0	left	100.0	right_hand.png	1.0	7033249.0	3	28	left	6	-6.6
1411.3032	0	right	116.666666667	right_hand.png	2.0	7056516.0	3	29	left	6	-26.4
1415.8568	0	left	16.6666666667	left_hand.png	1.0	7079284.0	3	30	right	6	-23.2
1420.431	0	left	33.3333333333	left_hand.png	1.0	7102155.0	3	31	right	6	1.4
1425.0306	0	left	66.6666666667	right_hand.png	1.0	7125153.0	3	32	left	6	-6.6
1429.6678	0	left	100.0	right_hand.png	1.0	7148339.0	3	33	left	6	-25.0
1438.4572	0	right	150.0	left_hand.png	2.0	7192286.0	3	34	right	7	-18.8
1443.015	0	left	16.6666666667	left_hand.png	1.0	7215075.0	3	35	right	7	-45.4
1447.6354	0	left	83.3333333333	right_hand.png	1.0	7238177.0	3	36	left	7	-6.6
1452.2514	0	left	83.3333333333	right_hand.png	1.0	7261257.0	3	37	left	7	-14.6
1456.9424	0	left	150.0	right_hand.png	1.0	7284712.0	3	38	left	7	-20.8
1461.5754	0	left	100.0	right_hand.png	1.0	7307877.0	3	39	left	7	5.4
1466.283	0	right	166.66666666700002	left_hand.png	2.0	7331415.0	3	40	right	7	-17.4
1470.999	0	right	183.33333333299998	right_hand.png	2.0	7354995.0	3	41	left	7	-23.0
1475.6402	0	left	100.0	right_hand.png	1.0	7378201.0	3	42	left	7	-5.0
1480.2898	0	right	116.666666667	right_hand.png	2.0	7401449.0	3	43	left	7	4.6
1484.9766	0	right	150.0	right_hand.png	2.0	7424883.0	3	44	left	7	-11.4
1489.6468	0	left	133.33333333299998	right_hand.png	1.0	7448234.0	3	45	left	7	-8.4
1498.5702	0	left	150.0	left_hand.png	1.0	7492851.0	3	46	right	8	-6.2
1505.3132	0	right	100.0	right_hand.png	2.0	7526566.0	3	47	left	9	-31.6
1514.2156	0	right	150.0	right_hand.png	2.0	7571078.0	3	48	left	10	-8.4
1523.2226	0	right	150.0	right_hand.png	2.0	7616113.0	3	49	left	11	-21.0
1527.8598	0	left	100.0	left_hand.png	1.0	7639299.0	3	50	right	11	-26.2
1532.463	0	right	66.6666666667	left_hand.png	2.0	7662315.0	3	51	right	11	-39.6
1537.1002	0	left	100.0	right_hand.png	1.0	7685501.0	3	52	left	11	-25.0
1541.8038	0	right	166.66666666700002	right_hand.png	2.0	7709019.0	3	53	left	11	-18.2
1546.4446	0	left	100.0	right_hand.png	1.0	7732223.0	3	54	left	11	-6.0
1551.1276	0	right	150.0	right_hand.png	2.0	7755638.0	3	55	left	11	2.0
1555.7478	0	left	83.3333333333	right_hand.png	1.0	7778739.0	3	56	left	11	-10.2
1560.3888	0	right	100.0	right_hand.png	2.0	7801944.0	3	57	left	11	8.0
1565.0718	0	left	150.0	right_hand.png	1.0	7825359.0	3	58	left	11	-9.0
1569.7296	0	right	116.666666667	left_hand.png	2.0	7848648.0	3	59	right	11	11.2
1574.3456	0	left	83.3333333333	right_hand.png	1.0	7871728.0	3	60	left	11	3.2
1579.0488	0	right	166.66666666700002	right_hand.png	2.0	7895244.0	3	61	left	11	-15.2
1583.7028	0	left	116.666666667	right_hand.png	1.0	7918514.0	3	62	left	11	-10.0
1588.273	0	right	33.3333333333	left_hand.png	2.0	7941365.0	3	63	right	11	-8.8
1592.9266	0	right	116.666666667	right_hand.png	2.0	7964633.0	3	64	left	11	-5.8
1597.53	0	left	66.6666666667	right_hand.png	1.0	7987650.0	3	65	left	11	-13.2
1602.1668	0	right	100.0	right_hand.png	2.0	8010834.0	3	66	left	11	-42.0
1610.4566	0	left	116.666666667	right_hand.png	1.0	8052283.0	3	67	left	12	-37.4
1616.1648	0	right	50.0	right_hand.png	2.0	8080824.0	3	68	left	13	-36.8
1620.7352	0	left	33.3333333333	left_hand.png	1.0	8103676.0	3	69	right	13	0.8
1625.3682	0	right	100.0	left_hand.png	2.0	8126841.0	3	70	right	13	-14.0
1629.9879999999996	0	left	83.3333333333	right_hand.png	1.0	8149940.0	3	71	left	13	-10.4
1634.5916	0	right	66.6666666667	right_hand.png	2.0	8172958.0	3	72	left	13	-6.0
1639.2624	0	left	133.33333333299998	right_hand.png	1.0	8196312.0	3	73	left	13	-39.0
1643.9526	0	right	150.0	left_hand.png	2.0	8219763.0	3	74	right	13	-23.0
1648.59	0	left	100.0	left_hand.png	1.0	8242950.0	3	75	right	13	-1.2
1661.1452	0	right	133.33333333299998	right_hand.png	2.0	8305726.0	3	76	left	15	-12.4
1665.7988	0	left	116.666666667	right_hand.png	1.0	8328994.0	3	77	left	15	-32.4
1670.4196	0	right	83.3333333333	left_hand.png	2.0	8352098.0	3	78	right	15	-24.8
1675.0898	0	right	133.33333333299998	right_hand.png	2.0	8375449.0	3	79	left	15	-5.0
1679.7266	0	left	100.0	right_hand.png	1.0	8398633.0	3	80	left	15	-8.2
1684.43	0	right	166.66666666700002	right_hand.png	2.0	8422150.0	3	81	left	15	-1.2
1689.0504	0	left	83.3333333333	left_hand.png	1.0	8445252.0	3	82	right	15	-13.6
1693.7414	0	right	150.0	right_hand.png	2.0	8468707.0	3	83	left	15	5.8
1698.3742	0	left	100.0	right_hand.png	1.0	8491871.0	3	84	left	15	-3.8
1706.697	0	right	166.66666666700002	right_hand.png	2.0	8533485.0	3	85	left	16	-21.8
1711.2676	0	left	33.3333333333	right_hand.png	1.0	8556338.0	3	86	left	16	-11.0
1715.9878	0	right	183.33333333299998	right_hand.png	2.0	8579939.0	3	87	left	16	5.8
1724.8276	0	right	166.66666666700002	right_hand.png	2.0	8624138.0	3	88	left	17	-2.0
1729.4816	0	left	116.666666667	right_hand.png	1.0	8647408.0	3	89	left	17	2.4
1734.0846	0	left	66.6666666667	right_hand.png	1.0	8670423.0	3	90	left	17	-2.6
1738.7396	0	right	116.666666667	right_hand.png	2.0	8693698.0	3	91	left	17	-13.2
1743.3794	0	left	100.0	right_hand.png	1.0	8716897.0	3	92	left	17	6.2
1748.0332	0	right	116.666666667	left_hand.png	2.0	8740166.0	3	93	right	17	-11.0
1752.7324	0	right	166.66666666700002	right_hand.png	2.0	8763662.0	3	94	left	17	-2.8
1757.3696	0	right	100.0	left_hand.png	2.0	8786848.0	3	95	right	17	-16.8
1762.0232	0	right	116.666666667	left_hand.png	2.0	8810116.0	3	96	right	17	-1.0
1766.681	0	left	116.666666667	right_hand.png	1.0	8833405.0	3	97	left	17	0.6
1773.7824	0	right	116.666666667	right_hand.png	2.0	8868912.0	3	98	left	18	-9.6
1778.4702	0	left	150.0	left_hand.png	1.0	8892351.0	3	99	right	18	-15.8
1783.1396	0	left	133.33333333299998	left_hand.png	1.0	8915698.0	3	100	right	18	2.8
