onset	duration	trial_type	response_time	stim_file	value	sample	stage	trial	bci_prediction	n_repeated	latency
338.5668	0	left	33.3333333333	left_hand.png	1.0	1692834.0	1	61	right	6	-40.8
343.4536	0	right	116.666666667	right_hand.png	2.0	1717268.0	1	62	left	6	-38.0
348.2906	0	right	116.666666667	right_hand.png	2.0	1741453.0	1	63	left	6	-37.4
357.5112	0	right	83.3333333333	right_hand.png	2.0	1787556.0	1	64	left	6	-41.2
362.494	0	left	66.6666666667	right_hand.png	1.0	1812470.0	1	65	left	6	-32.0
367.3026	0	right	50.0	left_hand.png	2.0	1836513.0	1	66	right	6	-17.6
382.0	0	right	133.33333333299998	left_hand.png	2.0	1910000.0	1	67	right	8	-30.8
386.5868	0	left	50.0	left_hand.png	1.0	1932934.0	1	68	right	8	-22.8
391.4072	0	right	83.3333333333	left_hand.png	2.0	1957036.0	1	69	right	8	-42.8
396.4778	0	left	150.0	right_hand.png	1.0	1982389.0	1	70	left	8	-41.4
401.098	0	right	16.6666666667	right_hand.png	2.0	2005490.0	1	71	left	8	-31.2
406.9858	0	right	83.3333333333	left_hand.png	2.0	2034929.0	1	72	right	8	-31.0
411.6196	0	left	100.0	left_hand.png	1.0	2058098.0	1	73	right	8	-56.8
416.2406	0	right	83.3333333333	right_hand.png	2.0	2081203.0	1	74	left	8	-44.2
430.5708	0	right	16.6666666667	left_hand.png	2.0	2152854.0	1	75	right	10	-64.0
435.1576	0	right	50.0	left_hand.png	2.0	2175788.0	1	76	right	10	-42.8
440.0946	0	right	150.0	left_hand.png	2.0	2200473.0	1	77	right	10	-13.4
444.7982	0	left	166.66666666700002	right_hand.png	1.0	2223991.0	1	78	left	10	-32.2
449.3852	0	right	50.0	right_hand.png	2.0	2246926.0	1	79	left	10	-41.4
453.9886	0	right	66.6666666667	left_hand.png	2.0	2269943.0	1	80	right	10	-54.4
458.8726	0	left	100.0	right_hand.png	1.0	2294363.0	1	81	left	10	-52.2
463.4936	0	right	83.3333333333	left_hand.png	2.0	2317468.0	1	82	right	10	-32.4
468.2472	0	right	100.0	right_hand.png	2.0	2341236.0	1	83	left	10	-31.6
473.1712	0	left	83.3333333333	left_hand.png	1.0	2365856.0	1	84	right	10	-66.0
477.8904	0	right	100.0	left_hand.png	2.0	2389452.0	1	85	right	10	-23.6
482.8776	0	left	100.0	right_hand.png	1.0	2414388.0	1	86	left	10	-25.0
487.5478	0	right	133.33333333299998	right_hand.png	2.0	2437739.0	1	87	left	10	-29.8
496.1208	0	right	116.666666667	right_hand.png	2.0	2480604.0	1	88	left	11	-52.0
500.9916	0	left	50.0	right_hand.png	1.0	2504958.0	1	89	left	11	-24.2
505.8952	0	right	16.6666666667	left_hand.png	2.0	2529476.0	1	90	right	11	-22.0
510.7132	0	left	50.0	left_hand.png	1.0	2553566.0	1	91	right	11	-52.8
515.3162	0	left	66.6666666667	right_hand.png	1.0	2576581.0	1	92	left	11	-47.8
519.953	0	right	100.0	right_hand.png	2.0	2599765.0	1	93	left	11	-25.4
524.643	0	right	150.0	left_hand.png	2.0	2623215.0	1	94	right	11	-30.6
529.3132	0	left	133.33333333299998	left_hand.png	1.0	2646566.0	1	95	right	11	-41.6
533.9002	0	right	50.0	left_hand.png	2.0	2669501.0	1	96	right	11	-20.6
538.7706	0	right	83.3333333333	right_hand.png	2.0	2693853.0	1	97	left	11	-52.6
543.5574	0	left	33.3333333333	right_hand.png	1.0	2717787.0	1	98	left	11	-52.2
548.2946	0	right	116.666666667	right_hand.png	2.0	2741473.0	1	99	left	11	-27.8
553.0980000000002	0	right	133.33333333299998	left_hand.png	2.0	2765490.0	1	100	right	11	-18.4
671.5896	0	right	50.0	left_hand.png	2.0	3357948.0	2	1	right	0	-33.2
676.5224	0	right	83.3333333333	left_hand.png	2.0	3382612.0	2	2	right	0	-50.8
681.493	0	right	116.666666667	right_hand.png	2.0	3407465.0	2	3	left	0	-29.4
686.3136	0	left	133.33333333299998	right_hand.png	1.0	3431568.0	2	4	left	0	-37.2
690.9169999999998	0	right	66.6666666667	left_hand.png	2.0	3454585.0	2	5	right	0	-32.6
695.8036	0	right	150.0	left_hand.png	2.0	3479018.0	2	6	right	0	-29.6
700.6284	0	right	66.6666666667	right_hand.png	2.0	3503142.0	2	7	left	0	-64.4
705.5112	0	left	116.666666667	right_hand.png	1.0	3527556.0	2	8	left	0	-34.8
710.1652	0	right	66.6666666667	left_hand.png	2.0	3550826.0	2	9	right	0	-55.2
715.0062	0	left	83.3333333333	left_hand.png	1.0	3575031.0	2	10	right	0	-32.2
719.8226	0	left	100.0	left_hand.png	1.0	3599113.0	2	11	right	0	-61.4
736.0014	0	right	133.33333333299998	left_hand.png	2.0	3680007.0	2	12	right	2	-35.4
740.622	0	left	83.3333333333	left_hand.png	1.0	3703110.0	2	13	right	2	-48.0
745.2918	0	right	83.3333333333	left_hand.png	2.0	3726459.0	2	14	right	2	-63.6
749.9334	0	right	100.0	left_hand.png	2.0	3749667.0	2	15	right	2	-56.4
754.5494	0	right	83.3333333333	right_hand.png	2.0	3772747.0	2	16	left	2	-23.4
759.4366	0	left	100.0	right_hand.png	1.0	3797183.0	2	17	left	2	-53.2
764.1064	0	left	133.33333333299998	right_hand.png	1.0	3820532.0	2	18	left	2	-31.6
768.7436	0	right	100.0	left_hand.png	2.0	3843718.0	2	19	right	2	-46.4
773.4344	0	right	150.0	left_hand.png	2.0	3867172.0	2	20	right	2	-37.6
778.5178	0	right	116.666666667	left_hand.png	2.0	3892589.0	2	21	right	2	-55.8
783.205	0	left	150.0	right_hand.png	1.0	3916025.0	2	22	left	2	-32.6
787.7912	0	right	50.0	left_hand.png	2.0	3938956.0	2	23	right	2	-60.4
792.4630000000002	0	left	133.33333333299998	right_hand.png	1.0	3962315.0	2	24	left	2	-49.0
797.082	0	right	83.3333333333	left_hand.png	2.0	3985410.0	2	25	right	2	-36.0
802.4026	0	right	100.0	left_hand.png	2.0	4012013.0	2	26	right	3	-30.2
807.3066	0	right	66.6666666667	left_hand.png	2.0	4036533.0	2	27	right	3	-19.0
811.9818	0	right	133.33333333299998	right_hand.png	2.0	4059909.0	2	28	left	3	-60.6
816.6469999999998	0	right	133.33333333299998	right_hand.png	2.0	4083235.0	2	29	left	3	-36.0
825.2244	0	right	133.33333333299998	left_hand.png	2.0	4126122.0	2	30	right	4	-42.4
829.8406	0	right	83.3333333333	left_hand.png	2.0	4149203.0	2	31	right	4	-34.6
834.5282	0	right	150.0	left_hand.png	2.0	4172641.0	2	32	right	4	-53.4
839.181	0	left	116.666666667	left_hand.png	1.0	4195905.0	2	33	right	4	-47.0
843.8024	0	left	83.3333333333	right_hand.png	1.0	4219012.0	2	34	left	4	-34.8
848.4716	0	left	133.33333333299998	right_hand.png	1.0	4242358.0	2	35	left	4	-44.8
853.1414	0	right	133.33333333299998	right_hand.png	2.0	4265707.0	2	36	left	4	-50.2
857.8492	0	right	116.666666667	left_hand.png	2.0	4289246.0	2	37	right	4	-27.2
862.533	0	left	150.0	right_hand.png	1.0	4312665.0	2	38	left	4	-51.8
867.2028	0	left	133.33333333299998	left_hand.png	1.0	4336014.0	2	39	right	4	-36.8
872.01	0	right	166.66666666700002	right_hand.png	2.0	4360050.0	2	40	left	4	-31.2
879.7626	0	right	66.6666666667	left_hand.png	2.0	4398813.0	2	41	right	4	-27.0
884.4158	0	left	116.666666667	right_hand.png	1.0	4422079.0	2	42	left	4	-46.6
889.1362	0	left	183.33333333299998	right_hand.png	1.0	4445681.0	2	43	left	4	-31.0
893.7732	0	right	100.0	left_hand.png	2.0	4468866.0	2	44	right	4	-60.0
898.4268	0	right	116.666666667	left_hand.png	2.0	4492134.0	2	45	right	4	-54.4
903.3012	0	left	116.666666667	right_hand.png	1.0	4516506.0	2	46	left	4	-25.6
907.9846	0	right	150.0	left_hand.png	2.0	4539923.0	2	47	right	4	-63.4
912.604	0	right	83.3333333333	right_hand.png	2.0	4563020.0	2	48	left	4	-23.6
917.3746	0	left	50.0	left_hand.png	1.0	4586873.0	2	49	right	4	-58.2
922.045	0	right	133.33333333299998	right_hand.png	2.0	4610225.0	2	50	left	4	-27.4
926.8148	0	right	150.0	left_hand.png	2.0	4634074.0	2	51	right	4	-52.0
931.4688	0	right	116.666666667	left_hand.png	2.0	4657344.0	2	52	right	4	-46.8
936.1224	0	right	116.666666667	left_hand.png	2.0	4680612.0	2	53	right	4	-66.8
940.7758	0	right	116.666666667	left_hand.png	2.0	4703879.0	2	54	right	4	-61.0
945.3962	0	left	83.3333333333	left_hand.png	1.0	4726981.0	2	55	right	4	-27.4
950.0666	0	left	133.33333333299998	left_hand.png	1.0	4750333.0	2	56	right	4	-59.0
954.753	0	left	100.0	left_hand.png	1.0	4773765.0	2	57	right	4	-35.0
959.3944	0	right	100.0	left_hand.png	2.0	4796972.0	2	58	right	4	-42.8
963.9654	0	left	33.3333333333	right_hand.png	1.0	4819827.0	2	59	left	4	-31.4
968.5638	0	left	66.6666666667	right_hand.png	1.0	4842819.0	2	60	left	4	-47.4
973.201	0	right	100.0	right_hand.png	2.0	4866005.0	2	61	left	4	-51.0
977.8252	0	left	83.3333333333	right_hand.png	1.0	4889126.0	2	62	left	4	-67.2
982.5082	0	right	150.0	left_hand.png	2.0	4912541.0	2	63	right	4	-39.8
987.095	0	left	50.0	right_hand.png	1.0	4935475.0	2	64	left	4	-18.6
991.8154	0	left	183.33333333299998	right_hand.png	1.0	4959077.0	2	65	left	4	-28.6
996.4522	0	right	100.0	left_hand.png	2.0	4982261.0	2	66	right	4	-31.8
1001.1394	0	left	150.0	right_hand.png	1.0	5005697.0	2	67	left	4	-38.4
1005.8096	0	right	133.33333333299998	left_hand.png	2.0	5029048.0	2	68	right	4	-45.2
1010.5964	0	left	133.33333333299998	right_hand.png	1.0	5052982.0	2	69	left	4	-40.0
1015.5002	0	left	150.0	left_hand.png	1.0	5077501.0	2	70	right	4	-33.4
1020.158	0	left	116.666666667	right_hand.png	1.0	5100790.0	2	71	left	4	-32.0
1024.8238	0	right	133.33333333299998	left_hand.png	2.0	5124119.0	2	72	right	4	-38.6
1031.6794	0	right	83.3333333333	right_hand.png	2.0	5158397.0	2	73	left	4	-59.0
1036.3164	0	left	100.0	left_hand.png	1.0	5181582.0	2	74	right	4	-36.8
1040.9696	0	left	116.666666667	right_hand.png	1.0	5204848.0	2	75	left	4	-56.4
1045.6412	0	right	133.33333333299998	right_hand.png	2.0	5228206.0	2	76	left	4	-26.8
1050.2438	0	right	66.6666666667	right_hand.png	2.0	5251219.0	2	77	left	4	-44.0
1054.914	0	right	133.33333333299998	left_hand.png	2.0	5274570.0	2	78	right	4	-48.8
1059.5174	0	left	66.6666666667	right_hand.png	1.0	5297587.0	2	79	left	4	-44.2
1064.1378	0	left	83.3333333333	right_hand.png	1.0	5320689.0	2	80	left	4	-56.6
1068.7914	0	left	116.666666667	right_hand.png	1.0	5343957.0	2	81	left	4	-25.4
1073.4452	0	right	116.666666667	left_hand.png	2.0	5367226.0	2	82	right	4	-48.2
1078.082	0	left	100.0	left_hand.png	1.0	5390410.0	2	83	right	4	-48.8
1082.7022	0	right	83.3333333333	right_hand.png	2.0	5413511.0	2	84	left	4	-35.4
1087.339	0	right	100.0	left_hand.png	2.0	5436695.0	2	85	right	4	-38.4
1092.0256	0	left	150.0	right_hand.png	1.0	5460128.0	2	86	left	4	-40.4
1103.5678	0	right	150.0	left_hand.png	2.0	5517839.0	2	87	right	5	-37.0
1108.3758	0	left	66.6666666667	left_hand.png	1.0	5541879.0	2	88	right	5	-57.8
1112.925	0	right	16.6666666667	left_hand.png	2.0	5564625.0	2	89	right	5	-50.2
1117.6456	0	left	183.33333333299998	right_hand.png	1.0	5588228.0	2	90	left	5	-48.0
1122.3364	0	left	150.0	right_hand.png	1.0	5611682.0	2	91	left	5	-49.4
1126.9192	0	right	50.0	left_hand.png	2.0	5634596.0	2	92	right	5	-41.2
1131.7898	0	right	133.33333333299998	left_hand.png	2.0	5658949.0	2	93	right	5	-36.6
1136.4268	0	left	100.0	left_hand.png	1.0	5682134.0	2	94	right	5	-51.2
1141.047	0	left	83.3333333333	right_hand.png	1.0	5705235.0	2	95	left	5	-25.2
1145.735	0	left	150.0	right_hand.png	1.0	5728675.0	2	96	left	5	-66.6
1150.4038	0	left	133.33333333299998	left_hand.png	1.0	5752019.0	2	97	right	5	-40.2
1154.9912	0	left	50.0	right_hand.png	1.0	5774956.0	2	98	left	5	-30.0
1159.5652	0	right	33.3333333333	left_hand.png	2.0	5797826.0	2	99	right	5	-47.2
1164.2312	0	right	100.0	left_hand.png	2.0	5821156.0	2	100	right	5	-54.0
1295.6156	0	right	66.6666666667	left_hand.png	2.0	6478078.0	3	1	right	0	-33.6
1300.4736	0	left	100.0	left_hand.png	1.0	6502368.0	3	2	right	0	-27.6
1305.1566	0	left	116.666666667	left_hand.png	1.0	6525783.0	3	3	right	0	-25.8
1310.0476	0	right	150.0	left_hand.png	2.0	6550238.0	3	4	right	0	-27.2
1314.6636	0	left	83.3333333333	right_hand.png	1.0	6573318.0	3	5	left	0	-35.2
1319.2879999999998	0	right	83.3333333333	left_hand.png	2.0	6596440.0	3	6	right	0	-26.0
1323.871	0	right	50.0	left_hand.png	2.0	6619355.0	3	7	right	0	-52.2
1328.474	0	right	66.6666666667	left_hand.png	2.0	6642370.0	3	8	right	0	-47.2
1333.0616	0	left	50.0	right_hand.png	1.0	6665308.0	3	9	left	0	-26.8
1337.6486	0	right	50.0	left_hand.png	2.0	6688243.0	3	10	right	0	-37.8
1342.3018	0	left	116.666666667	left_hand.png	1.0	6711509.0	3	11	right	0	-25.4
1346.9888	0	left	100.0	right_hand.png	1.0	6734944.0	3	12	left	0	-74.0
1351.7602	0	left	100.0	right_hand.png	1.0	6758801.0	3	13	left	0	-37.4
1356.6002	0	left	66.6666666667	right_hand.png	1.0	6783001.0	3	14	left	0	-42.6
1361.433	0	right	66.6666666667	left_hand.png	2.0	6807165.0	3	15	right	0	-59.0
1366.0074	0	right	33.3333333333	left_hand.png	2.0	6830037.0	3	16	right	0	-25.4
1370.64	0	left	100.0	right_hand.png	1.0	6853200.0	3	17	left	0	-50.0
1375.2772	0	left	100.0	right_hand.png	1.0	6876386.0	3	18	left	0	-53.6
1380.1306	0	right	83.3333333333	left_hand.png	2.0	6900653.0	3	19	right	0	-68.6
1384.9054	0	left	83.3333333333	left_hand.png	1.0	6924527.0	3	20	right	0	-30.6
1389.7716	0	left	66.6666666667	right_hand.png	1.0	6948858.0	3	21	left	0	-32.8
1394.425	0	right	100.0	left_hand.png	2.0	6972125.0	3	22	right	0	-52.6
1399.0456	0	left	83.3333333333	right_hand.png	1.0	6995228.0	3	23	left	0	-50.8
1403.6154	0	left	33.3333333333	right_hand.png	1.0	7018077.0	3	24	left	0	-27.0
1408.2526	0	right	50.0	right_hand.png	2.0	7041263.0	3	25	left	0	-30.6
1412.906	0	right	116.666666667	left_hand.png	2.0	7064530.0	3	26	right	0	-24.8
1417.4972	0	left	50.0	left_hand.png	1.0	7087486.0	3	27	right	0	-51.6
1422.0962	0	left	66.6666666667	left_hand.png	1.0	7110481.0	3	28	right	0	-38.4
1426.7504	0	left	116.666666667	right_hand.png	1.0	7133752.0	3	29	left	0	-19.6
1431.4412	0	right	150.0	right_hand.png	2.0	7157206.0	3	30	left	0	-75.2
1436.0738	0	right	66.6666666667	right_hand.png	2.0	7180369.0	3	31	left	0	-50.2
1440.6946	0	left	83.3333333333	right_hand.png	1.0	7203473.0	3	32	left	0	-31.6
1449.1174	0	left	100.0	left_hand.png	1.0	7245587.0	3	33	right	1	-37.8
1453.754	0	right	100.0	left_hand.png	2.0	7268770.0	3	34	right	1	-40.8
1458.391	0	right	100.0	left_hand.png	2.0	7291955.0	3	35	right	1	-56.0
1463.0322	0	right	100.0	left_hand.png	2.0	7315161.0	3	36	right	1	-51.8
1467.6814	0	right	116.666666667	left_hand.png	2.0	7338407.0	3	37	right	1	-41.8
1472.3688	0	right	150.0	right_hand.png	2.0	7361844.0	3	38	left	1	-44.4
1477.1558	0	left	100.0	right_hand.png	1.0	7385779.0	3	39	left	1	-44.2
1481.8132	0	left	116.666666667	left_hand.png	1.0	7409066.0	3	40	right	1	-42.4
1486.4458	0	right	100.0	left_hand.png	2.0	7432229.0	3	41	right	1	-54.4
1490.9994	0	left	16.6666666667	right_hand.png	1.0	7454997.0	3	42	left	1	-75.0
1495.5866	0	right	50.0	left_hand.png	2.0	7477933.0	3	43	right	1	-60.4
1502.6962	0	right	66.6666666667	right_hand.png	2.0	7513481.0	3	44	left	1	-35.8
1507.3788	0	left	83.3333333333	left_hand.png	1.0	7536894.0	3	45	right	1	-33.6
1511.9488	0	right	33.3333333333	left_hand.png	2.0	7559744.0	3	46	right	1	-48.6
1516.5362	0	left	50.0	left_hand.png	1.0	7582681.0	3	47	right	1	-51.8
1521.1396	0	left	66.6666666667	left_hand.png	1.0	7605698.0	3	48	right	1	-55.6
1525.7598	0	left	83.3333333333	left_hand.png	1.0	7628799.0	3	49	right	1	-33.8
1530.3966	0	left	100.0	left_hand.png	1.0	7651983.0	3	50	right	1	-11.4
1535.0338	0	right	100.0	left_hand.png	2.0	7675169.0	3	51	right	1	-66.2
1539.6706	0	left	100.0	right_hand.png	1.0	7698353.0	3	52	left	1	-43.8
1544.3406	0	left	133.33333333299998	left_hand.png	1.0	7721703.0	3	53	right	1	-54.6
1549.0452	0	left	150.0	left_hand.png	1.0	7745226.0	3	54	right	1	-37.6
1553.648	0	left	66.6666666667	right_hand.png	1.0	7768240.0	3	55	left	1	-29.6
1558.2516	0	right	66.6666666667	left_hand.png	2.0	7791258.0	3	56	right	1	-13.6
1562.8886	0	left	100.0	right_hand.png	1.0	7814443.0	3	57	left	1	-30.6
1567.4754	0	right	50.0	right_hand.png	2.0	7837377.0	3	58	left	1	-47.0
1572.1456	0	right	133.33333333299998	right_hand.png	2.0	7860728.0	3	59	left	1	-32.4
1576.7826	0	left	100.0	right_hand.png	1.0	7883913.0	3	60	left	1	-35.8
1581.4028	0	right	83.3333333333	left_hand.png	2.0	7907014.0	3	61	right	1	-22.4
1586.023	0	left	83.3333333333	left_hand.png	1.0	7930115.0	3	62	right	1	-34.6
1590.6594	0	left	100.0	left_hand.png	1.0	7953297.0	3	63	right	1	-37.4
1595.2798	0	right	83.3333333333	left_hand.png	2.0	7976399.0	3	64	right	1	-49.8
1599.8542	0	right	33.3333333333	right_hand.png	2.0	7999271.0	3	65	left	1	-41.8
1604.4538	0	right	66.6666666667	left_hand.png	2.0	8022269.0	3	66	right	1	-33.4
1609.1282	0	left	100.0	right_hand.png	1.0	8045641.0	3	67	left	1	-48.6
1613.8148	0	left	150.0	right_hand.png	1.0	8069074.0	3	68	left	1	-50.4
1618.3642	0	right	16.6666666667	left_hand.png	2.0	8091821.0	3	69	right	1	-17.4
1623.0346	0	right	133.33333333299998	left_hand.png	2.0	8115173.0	3	70	right	1	-54.2
1627.6218	0	left	50.0	left_hand.png	1.0	8138109.0	3	71	right	1	-59.0
1632.2126	0	right	50.0	left_hand.png	2.0	8161063.0	3	72	right	1	-41.8
1636.8118	0	left	66.6666666667	right_hand.png	1.0	8184059.0	3	73	left	1	-33.0
1641.432	0	right	83.3333333333	left_hand.png	2.0	8207160.0	3	74	right	1	-45.2
1646.086	0	left	116.666666667	right_hand.png	1.0	8230430.0	3	75	left	1	-65.6
1650.71	0	left	83.3333333333	left_hand.png	1.0	8253550.0	3	76	right	1	-30.4
1655.2972	0	right	50.0	left_hand.png	2.0	8276486.0	3	77	right	1	-35.2
1659.8838	0	right	50.0	left_hand.png	2.0	8299419.0	3	78	right	1	-65.0
1667.2520000000004	0	left	100.0	left_hand.png	1.0	8336260.0	3	79	right	1	-61.6
1671.8724	0	right	83.3333333333	left_hand.png	2.0	8359362.0	3	80	right	1	-47.2
1676.4589999999996	0	left	50.0	right_hand.png	1.0	8382295.0	3	81	left	1	-25.8
1681.067	0	right	66.6666666667	left_hand.png	2.0	8405335.0	3	82	right	1	-25.8
1685.6664	0	right	66.6666666667	right_hand.png	2.0	8428332.0	3	83	left	1	-22.0
1690.3370000000002	0	right	133.33333333299998	left_hand.png	2.0	8451685.0	3	84	right	1	-54.2
1694.9068	0	left	33.3333333333	left_hand.png	1.0	8474534.0	3	85	right	1	-25.6
1699.4598	0	left	16.6666666667	right_hand.png	1.0	8497299.0	3	86	left	1	-37.8
1704.1516	0	left	150.0	right_hand.png	1.0	8520758.0	3	87	left	1	-19.2
1708.751	0	right	66.6666666667	left_hand.png	2.0	8543755.0	3	88	right	1	-36.2
1717.5404	0	left	133.33333333299998	right_hand.png	1.0	8587702.0	3	89	left	2	-33.8
1722.0944	0	right	16.6666666667	left_hand.png	2.0	8610472.0	3	90	right	2	-43.8
1726.6978	0	left	66.6666666667	right_hand.png	1.0	8633489.0	3	91	left	2	-40.4
1731.3348	0	left	100.0	left_hand.png	1.0	8656674.0	3	92	right	2	-40.8
1735.9548	0	left	83.3333333333	right_hand.png	1.0	8679774.0	3	93	left	2	-27.2
1740.6088	0	right	116.666666667	right_hand.png	2.0	8703044.0	3	94	left	2	-47.6
1745.2128	0	left	66.6666666667	left_hand.png	1.0	8726064.0	3	95	right	2	-43.6
1749.8366	0	right	83.3333333333	left_hand.png	2.0	8749183.0	3	96	right	2	-59.4
1754.4734	0	left	100.0	right_hand.png	1.0	8772367.0	3	97	left	2	-37.0
1759.1226	0	left	116.666666667	right_hand.png	1.0	8795613.0	3	98	left	2	-52.6
1763.714	0	right	50.0	left_hand.png	2.0	8818570.0	3	99	right	2	-36.0
1777.2242	0	right	66.6666666667	left_hand.png	2.0	8886121.0	3	100	right	4	-29.4
