onset	duration	trial_type	response_time	stim_file	value	sample	stage	trial	bci_prediction	n_repeated	latency
147.0368	0	right	66.6666666667	left_hand.png	2.0	735184.0	1	23	right	11	-16.8
151.6906	0	right	116.666666667	left_hand.png	2.0	758453.0	1	24	right	11	-9.6
156.2608	0	left	33.3333333333	right_hand.png	1.0	781304.0	1	25	left	11	2.6
160.8474	0	right	50.0	right_hand.png	2.0	804237.0	1	26	left	11	-7.6
165.4176	0	right	33.3333333333	right_hand.png	2.0	827088.0	1	27	left	11	-15.0
170.072	0	right	116.666666667	right_hand.png	2.0	850360.0	1	28	left	11	-10.2
174.6918	0	left	83.3333333333	left_hand.png	1.0	873459.0	1	29	right	11	-3.0
179.2448	0	left	16.6666666667	left_hand.png	1.0	896224.0	1	30	right	11	-15.4
183.886	0	left	100.0	right_hand.png	1.0	919430.0	1	31	left	11	-14.6
188.4686	0	right	50.0	right_hand.png	2.0	942343.0	1	32	left	11	-26.0
193.1054	0	right	100.0	right_hand.png	2.0	965527.0	1	33	left	11	-3.6
197.73	0	right	83.3333333333	right_hand.png	2.0	988650.0	1	34	left	11	-20.2
202.3288	0	right	66.6666666667	right_hand.png	2.0	1011644.0	1	35	left	11	-36.6
210.5188	0	right	150.0	right_hand.png	2.0	1052594.0	1	36	left	12	-34.6
215.0726	0	left	16.6666666667	right_hand.png	1.0	1075363.0	1	37	left	12	-31.6
219.7096	0	right	100.0	left_hand.png	2.0	1098548.0	1	38	right	12	-9.4
224.33	0	left	83.3333333333	right_hand.png	1.0	1121650.0	1	39	left	12	-34.4
228.9372	0	left	66.6666666667	right_hand.png	1.0	1144686.0	1	40	left	12	-16.0
233.574	0	right	100.0	left_hand.png	2.0	1167870.0	1	41	right	12	-24.2
238.1774	0	right	66.6666666667	left_hand.png	2.0	1190887.0	1	42	right	12	-19.6
242.7934	0	right	83.3333333333	left_hand.png	2.0	1213967.0	1	43	right	12	-2.0
247.4846	0	left	150.0	right_hand.png	1.0	1237423.0	1	44	left	12	-34.0
252.1048	0	right	83.3333333333	right_hand.png	2.0	1260524.0	1	45	left	12	5.0
260.1946	0	left	83.3333333333	left_hand.png	1.0	1300973.0	1	46	right	13	-3.0
264.8108	0	left	83.3333333333	right_hand.png	1.0	1324054.0	1	47	left	13	-3.4
269.3638	0	right	16.6666666667	left_hand.png	2.0	1346819.0	1	48	right	13	0.4
273.9502	0	right	50.0	left_hand.png	2.0	1369751.0	1	49	right	13	-6.2
278.5374	0	left	50.0	left_hand.png	1.0	1392687.0	1	50	right	13	-31.8
283.1782	0	left	100.0	right_hand.png	1.0	1415891.0	1	51	left	13	-15.6
287.7988	0	left	83.3333333333	right_hand.png	1.0	1438994.0	1	52	left	13	-2.6
292.448	0	left	116.666666667	left_hand.png	1.0	1462240.0	1	53	right	13	-8.6
297.1020000000001	0	left	116.666666667	right_hand.png	1.0	1485510.0	1	54	left	13	12.6
301.6928	0	left	50.0	left_hand.png	1.0	1508464.0	1	55	right	13	-2.4
306.3416	0	left	116.666666667	left_hand.png	1.0	1531708.0	1	56	right	13	3.4
310.9506	0	left	66.6666666667	left_hand.png	1.0	1554753.0	1	57	right	13	-12.0
315.4986	0	left	16.6666666667	right_hand.png	1.0	1577493.0	1	58	left	13	-3.2
320.1366	0	right	100.0	left_hand.png	2.0	1600683.0	1	59	right	13	-18.4
324.756	0	left	83.3333333333	left_hand.png	1.0	1623780.0	1	60	right	13	6.6
329.33	0	left	33.3333333333	left_hand.png	1.0	1646650.0	1	61	right	13	-36.2
333.8962	0	left	33.3333333333	left_hand.png	1.0	1669481.0	1	62	right	13	5.6
338.5	0	right	66.6666666667	left_hand.png	2.0	1692500.0	1	63	right	13	-11.0
343.1368	0	right	100.0	left_hand.png	2.0	1715684.0	1	64	right	13	-34.4
347.7404	0	left	66.6666666667	right_hand.png	1.0	1738702.0	1	65	left	13	-15.2
352.3104	0	right	33.3333333333	left_hand.png	2.0	1761552.0	1	66	right	13	-2.2
356.8806	0	left	33.3333333333	left_hand.png	1.0	1784403.0	1	67	right	13	-41.2
361.5008	0	right	83.3333333333	right_hand.png	2.0	1807504.0	1	68	left	13	-2.2
366.1216	0	right	83.3333333333	left_hand.png	2.0	1830608.0	1	69	right	13	-15.0
370.7432	0	left	83.3333333333	right_hand.png	1.0	1853716.0	1	70	left	13	0.8
375.3126	0	right	33.3333333333	left_hand.png	2.0	1876563.0	1	71	right	13	-15.6
380.0112	0	right	116.666666667	right_hand.png	2.0	1900056.0	1	72	left	13	-29.4
388.1254	0	right	33.3333333333	left_hand.png	2.0	1940627.0	1	73	right	14	-28.4
392.8122	0	left	150.0	right_hand.png	1.0	1964061.0	1	74	left	14	-4.8
397.3658	0	right	16.6666666667	left_hand.png	2.0	1986829.0	1	75	right	14	-27.2
402.086	0	right	183.33333333299998	left_hand.png	2.0	2010430.0	1	76	right	14	-19.2
406.7562	0	left	133.33333333299998	left_hand.png	1.0	2033781.0	1	77	right	14	-8.2
411.4432	0	left	150.0	left_hand.png	1.0	2057216.0	1	78	right	14	1.0
420.2956	0	left	83.3333333333	right_hand.png	1.0	2101478.0	1	79	left	15	-19.4
424.9002	0	right	66.6666666667	right_hand.png	2.0	2124501.0	1	80	left	15	-16.0
429.4904	0	right	50.0	left_hand.png	2.0	2147452.0	1	81	right	15	-33.4
434.0604	0	left	33.3333333333	left_hand.png	1.0	2170302.0	1	82	right	15	-11.4
442.7504	0	right	133.33333333299998	right_hand.png	2.0	2213752.0	1	83	left	16	2.6
447.3708	0	left	83.3333333333	right_hand.png	1.0	2236854.0	1	84	left	16	-35.4
451.9742	0	right	66.6666666667	left_hand.png	2.0	2259871.0	1	85	right	16	-30.8
456.6442	0	left	100.0	right_hand.png	1.0	2283221.0	1	86	left	16	5.6
461.2480000000001	0	left	66.6666666667	left_hand.png	1.0	2306240.0	1	87	right	16	-1.0
465.9148	0	left	133.33333333299998	left_hand.png	1.0	2329574.0	1	88	right	16	-19.4
470.535	0	right	83.3333333333	left_hand.png	2.0	2352675.0	1	89	right	16	-24.8
475.1392	0	right	66.6666666667	left_hand.png	2.0	2375696.0	1	90	right	16	23.4
479.7454	0	left	66.6666666667	right_hand.png	1.0	2398727.0	1	91	left	16	-0.4
484.3822	0	left	100.0	right_hand.png	1.0	2421911.0	1	92	left	16	-21.6
489.0024	0	left	83.3333333333	left_hand.png	1.0	2445012.0	1	93	right	16	2.6
493.5726	0	right	33.3333333333	right_hand.png	2.0	2467863.0	1	94	left	16	-29.2
498.193	0	right	83.3333333333	right_hand.png	2.0	2490965.0	1	95	left	16	-4.4
502.8464	0	right	116.666666667	right_hand.png	2.0	2514232.0	1	96	left	16	-10.2
507.4332	0	left	50.0	left_hand.png	1.0	2537166.0	1	97	right	16	-14.6
515.6528	0	left	133.33333333299998	right_hand.png	1.0	2578264.0	1	98	left	17	9.0
520.29	0	right	100.0	right_hand.png	2.0	2601450.0	1	99	left	17	-31.0
524.8936	0	left	66.6666666667	left_hand.png	1.0	2624468.0	1	100	right	17	-11.8
740.5402	0	right	66.6666666667	left_hand.png	2.0	3702701.0	2	1	right	1	-33.6
745.1272	0	right	50.0	right_hand.png	2.0	3725636.0	2	2	left	1	-38.2
749.7138	0	right	50.0	right_hand.png	2.0	3748569.0	2	3	left	1	-16.8
754.284	0	left	33.3333333333	left_hand.png	1.0	3771420.0	2	4	right	1	-30.2
758.921	0	right	100.0	left_hand.png	2.0	3794605.0	2	5	right	1	-8.0
767.0602	0	left	83.3333333333	left_hand.png	1.0	3835301.0	2	6	right	2	-6.4
771.7314	0	right	83.3333333333	left_hand.png	2.0	3858657.0	2	7	right	2	-18.4
776.3342	0	right	66.6666666667	right_hand.png	2.0	3881671.0	2	8	left	2	-38.8
780.9208	0	left	50.0	left_hand.png	1.0	3904604.0	2	9	right	2	-17.4
785.5412	0	left	83.3333333333	right_hand.png	1.0	3927706.0	2	10	left	2	-28.8
790.1448	0	right	66.6666666667	left_hand.png	2.0	3950724.0	2	11	right	2	-29.8
794.8028	0	left	116.666666667	right_hand.png	1.0	3974014.0	2	12	left	2	-10.4
799.4062	0	left	66.6666666667	left_hand.png	1.0	3997031.0	2	13	right	2	6.0
803.9888	0	left	50.0	right_hand.png	1.0	4019944.0	2	14	left	2	-19.8
808.6088	0	left	83.3333333333	right_hand.png	1.0	4043044.0	2	15	left	2	-6.2
813.2002	0	left	50.0	right_hand.png	1.0	4066001.0	2	16	left	2	-16.0
817.8326	0	right	100.0	left_hand.png	2.0	4089163.0	2	17	right	2	-14.0
822.4028	0	left	33.3333333333	right_hand.png	1.0	4112014.0	2	18	left	2	-1.8
827.0062	0	right	66.6666666667	right_hand.png	2.0	4135031.0	2	19	left	2	0.0
831.5596	0	left	16.6666666667	right_hand.png	1.0	4157798.0	2	20	left	2	-2.8
836.1464	0	right	50.0	left_hand.png	2.0	4180732.0	2	21	right	2	-17.8
840.7376	0	left	50.0	right_hand.png	1.0	4203688.0	2	22	left	2	-32.6
845.4036	0	right	133.33333333299998	left_hand.png	2.0	4227018.0	2	23	right	2	-1.6
849.9738	0	left	33.3333333333	right_hand.png	1.0	4249869.0	2	24	left	2	-27.2
854.6106	0	left	100.0	right_hand.png	1.0	4273053.0	2	25	left	2	-4.8
859.1974	0	right	50.0	left_hand.png	2.0	4295987.0	2	26	right	2	-23.4
863.8392	0	left	100.0	left_hand.png	1.0	4319196.0	2	27	right	2	-17.4
868.4044	0	left	33.3333333333	right_hand.png	1.0	4342022.0	2	28	left	2	-21.8
873.0754	0	right	133.33333333299998	left_hand.png	2.0	4365377.0	2	29	right	2	-12.0
877.645	0	left	33.3333333333	left_hand.png	1.0	4388225.0	2	30	right	2	-22.6
882.215	0	left	33.3333333333	left_hand.png	1.0	4411075.0	2	31	right	2	-12.4
886.7726	0	left	16.6666666667	right_hand.png	1.0	4433863.0	2	32	left	2	-13.2
891.4222	0	left	116.666666667	right_hand.png	1.0	4457111.0	2	33	left	2	-3.6
896.0634	0	right	100.0	left_hand.png	2.0	4480317.0	2	34	right	2	-11.2
900.6624	0	left	66.6666666667	left_hand.png	1.0	4503312.0	2	35	right	2	-2.2
905.287	0	left	83.3333333333	right_hand.png	1.0	4526435.0	2	36	left	2	-18.8
909.9196	0	left	100.0	right_hand.png	1.0	4549598.0	2	37	left	2	-17.8
914.5062	0	left	50.0	left_hand.png	1.0	4572531.0	2	38	right	2	3.6
919.1266	0	left	83.3333333333	right_hand.png	1.0	4595633.0	2	39	left	2	-34.4
923.7466	0	right	83.3333333333	left_hand.png	2.0	4618733.0	2	40	right	2	-9.8
928.301	0	left	16.6666666667	right_hand.png	1.0	4641505.0	2	41	left	2	7.2
932.9038	0	right	66.6666666667	left_hand.png	2.0	4664519.0	2	42	right	2	8.8
937.524	0	left	83.3333333333	left_hand.png	1.0	4687620.0	2	43	right	2	-25.4
942.1442	0	left	83.3333333333	left_hand.png	1.0	4710721.0	2	44	right	2	-12.0
946.7532	0	left	66.6666666667	right_hand.png	1.0	4733766.0	2	45	left	2	-5.6
951.3346	0	left	50.0	right_hand.png	1.0	4756673.0	2	46	left	2	-37.6
955.9048	0	right	33.3333333333	right_hand.png	2.0	4779524.0	2	47	left	2	-2.8
960.529	0	right	83.3333333333	right_hand.png	2.0	4802645.0	2	48	left	2	-16.0
965.2118	0	left	150.0	right_hand.png	1.0	4826059.0	2	49	left	2	-8.4
975.603	0	left	66.6666666667	left_hand.png	1.0	4878015.0	2	50	right	2	-11.4
980.1564	0	right	16.6666666667	left_hand.png	2.0	4900782.0	2	51	right	2	-8.2
984.7268	0	left	33.3333333333	right_hand.png	1.0	4923634.0	2	52	left	2	-21.8
989.2802	0	right	16.6666666667	left_hand.png	2.0	4946401.0	2	53	right	2	-18.4
993.867	0	left	50.0	right_hand.png	1.0	4969335.0	2	54	left	2	0.8
998.4746	0	right	66.6666666667	right_hand.png	2.0	4992373.0	2	55	left	2	-22.4
1003.1412	0	left	116.666666667	right_hand.png	1.0	5015706.0	2	56	left	2	-18.0
1007.7108	0	left	33.3333333333	right_hand.png	1.0	5038554.0	2	57	left	2	8.6
1012.302	0	left	50.0	left_hand.png	1.0	5061510.0	2	58	right	2	0.8
1016.8512	0	left	16.6666666667	left_hand.png	1.0	5084256.0	2	59	right	2	-21.2
1025.0746	0	left	166.66666666700002	left_hand.png	1.0	5125373.0	2	60	right	3	1.6
1029.6444	0	left	33.3333333333	left_hand.png	1.0	5148222.0	2	61	right	3	-32.8
1034.2646	0	right	83.3333333333	left_hand.png	2.0	5171323.0	2	62	right	3	2.0
1038.8892	0	left	83.3333333333	right_hand.png	1.0	5194446.0	2	63	left	3	-14.6
1043.476	0	left	50.0	right_hand.png	1.0	5217380.0	2	64	left	3	-19.0
1048.1128	0	left	100.0	right_hand.png	1.0	5240564.0	2	65	left	3	3.4
1052.712	0	right	66.6666666667	left_hand.png	2.0	5263560.0	2	66	right	3	-13.4
1057.3156	0	left	66.6666666667	right_hand.png	1.0	5286578.0	2	67	left	3	-9.0
1061.8734	0	left	16.6666666667	left_hand.png	1.0	5309367.0	2	68	right	3	-10.0
1066.506	0	left	100.0	right_hand.png	1.0	5332530.0	2	69	left	3	-5.4
1071.0762	0	right	33.3333333333	left_hand.png	2.0	5355381.0	2	70	right	3	-22.4
1075.6972	0	left	83.3333333333	left_hand.png	1.0	5378486.0	2	71	right	3	-8.2
1080.3002	0	left	66.6666666667	left_hand.png	1.0	5401501.0	2	72	right	3	-19.0
1084.92	0	right	83.3333333333	left_hand.png	2.0	5424600.0	2	73	right	3	-16.6
1089.507	0	left	50.0	right_hand.png	1.0	5447535.0	2	74	left	3	-17.4
1094.1438	0	left	100.0	left_hand.png	1.0	5470719.0	2	75	right	3	1.2
1098.7306	0	left	50.0	right_hand.png	1.0	5493653.0	2	76	left	3	-28.8
1103.3842	0	left	116.666666667	left_hand.png	1.0	5516921.0	2	77	right	3	-23.2
1107.9542	0	left	33.3333333333	left_hand.png	1.0	5539771.0	2	78	right	3	-11.0
1112.5578	0	left	66.6666666667	left_hand.png	1.0	5562789.0	2	79	right	3	-6.4
1126.736	0	right	50.0	left_hand.png	2.0	5633680.0	2	80	right	4	-27.8
1131.3558	0	left	83.3333333333	left_hand.png	1.0	5656779.0	2	81	right	4	11.6
1135.9758	0	left	83.3333333333	left_hand.png	1.0	5679879.0	2	82	right	4	-26.0
1140.5458	0	left	33.3333333333	right_hand.png	1.0	5702729.0	2	83	left	4	-39.2
1145.1828	0	right	100.0	right_hand.png	2.0	5725914.0	2	84	left	4	-17.0
1159.4482	0	left	83.3333333333	left_hand.png	1.0	5797241.0	2	85	right	5	-48.8
1164.0138	0	left	33.3333333333	left_hand.png	1.0	5820069.0	2	86	right	5	-6.4
1168.6174	0	left	66.6666666667	right_hand.png	1.0	5843087.0	2	87	left	5	-2.0
1173.2042	0	left	50.0	right_hand.png	1.0	5866021.0	2	88	left	5	-6.4
1177.875	0	right	133.33333333299998	right_hand.png	2.0	5889375.0	2	89	left	5	-18.0
1182.4962	0	left	83.3333333333	left_hand.png	1.0	5912481.0	2	90	right	5	-11.0
1188.9162	0	left	116.666666667	right_hand.png	1.0	5944581.0	2	91	left	6	0.0
1198.0066	0	left	50.0	left_hand.png	1.0	5990033.0	2	92	right	6	-2.4
1202.5766	0	right	33.3333333333	right_hand.png	2.0	6012883.0	2	93	left	6	-15.6
1207.1514	0	left	33.3333333333	left_hand.png	1.0	6035757.0	2	94	right	6	-8.0
1211.7338	0	right	50.0	left_hand.png	2.0	6058669.0	2	95	right	6	-33.6
1216.3916	0	left	116.666666667	left_hand.png	1.0	6081958.0	2	96	right	6	-23.0
1220.9744	0	left	50.0	right_hand.png	1.0	6104872.0	2	97	left	6	-7.0
1225.5774	0	right	66.6666666667	right_hand.png	2.0	6127887.0	2	98	left	6	-27.6
1230.965	0	left	16.6666666667	left_hand.png	1.0	6154825.0	2	99	right	6	-13.6
1239.726	0	right	33.3333333333	right_hand.png	2.0	6198630.0	2	100	left	7	-19.4
1341.5996	0	left	66.6666666667	right_hand.png	1.0	6707998.0	3	1	left	2	-26.8
1346.2076	0	right	66.6666666667	left_hand.png	2.0	6731038.0	3	2	right	2	-5.0
1350.8566	0	right	116.666666667	left_hand.png	2.0	6754283.0	3	3	right	2	-22.2
1355.4312	0	right	33.3333333333	right_hand.png	2.0	6777156.0	3	4	left	2	-12.6
1360.0970000000002	0	left	133.33333333299998	right_hand.png	1.0	6800485.0	3	5	left	2	-12.8
1364.655	0	left	16.6666666667	left_hand.png	1.0	6823275.0	3	6	right	2	-31.8
1369.2378	0	left	50.0	left_hand.png	1.0	6846189.0	3	7	right	2	-20.8
1373.9076	0	right	83.3333333333	left_hand.png	2.0	6869538.0	3	8	right	2	-5.8
1378.511	0	left	66.6666666667	right_hand.png	1.0	6892555.0	3	9	left	2	-1.2
1383.148	0	left	100.0	right_hand.png	1.0	6915740.0	3	10	left	2	-20.8
1387.7182	0	right	33.3333333333	left_hand.png	2.0	6938591.0	3	11	right	2	-18.0
1392.3384	0	left	83.3333333333	right_hand.png	1.0	6961692.0	3	12	left	2	-30.2
1396.9920000000004	0	right	116.666666667	right_hand.png	2.0	6984960.0	3	13	left	2	-24.6
1401.612	0	left	83.3333333333	left_hand.png	1.0	7008060.0	3	14	right	2	14.6
1406.1864	0	left	33.3333333333	right_hand.png	1.0	7030932.0	3	15	left	2	-28.6
1410.84	0	left	116.666666667	left_hand.png	1.0	7054200.0	3	16	right	2	-23.0
1415.4226	0	left	50.0	right_hand.png	1.0	7077113.0	3	17	left	2	2.4
1419.9972	0	right	33.3333333333	left_hand.png	2.0	7099986.0	3	18	right	2	-38.6
1424.6129999999996	0	left	83.3333333333	right_hand.png	1.0	7123065.0	3	19	left	2	-8.6
1429.234	0	right	83.3333333333	left_hand.png	2.0	7146170.0	3	20	right	2	-10.6
1433.854	0	left	83.3333333333	right_hand.png	1.0	7169270.0	3	21	left	2	-7.0
1438.4778	0	left	83.3333333333	right_hand.png	1.0	7192389.0	3	22	left	2	-12.8
1443.0606	0	right	50.0	left_hand.png	2.0	7215303.0	3	23	right	2	-13.2
1451.2878	0	right	166.66666666700002	left_hand.png	2.0	7256439.0	3	24	right	3	-22.8
1455.908	0	left	83.3333333333	right_hand.png	1.0	7279540.0	3	25	left	3	-13.2
1460.5238	0	right	83.3333333333	right_hand.png	2.0	7302619.0	3	26	left	3	8.4
1465.0984	0	left	33.3333333333	right_hand.png	1.0	7325492.0	3	27	left	3	-12.2
1469.6516	0	right	16.6666666667	right_hand.png	2.0	7348258.0	3	28	left	3	-5.8
1474.2342	0	left	50.0	left_hand.png	1.0	7371171.0	3	29	right	3	-6.0
1481.0234	0	left	133.33333333299998	right_hand.png	1.0	7405117.0	3	30	left	4	-11.2
1485.5972	0	right	33.3333333333	left_hand.png	2.0	7427986.0	3	31	right	4	-22.2
1490.1466	0	left	16.6666666667	right_hand.png	1.0	7450733.0	3	32	left	4	-14.8
1494.8168	0	left	133.33333333299998	right_hand.png	1.0	7474084.0	3	33	left	4	-6.2
1499.4244	0	right	66.6666666667	right_hand.png	2.0	7497122.0	3	34	left	4	-5.8
1504.0238	0	left	66.6666666667	left_hand.png	1.0	7520119.0	3	35	right	4	-0.4
1508.6442	0	right	83.3333333333	right_hand.png	2.0	7543221.0	3	36	left	4	-34.0
1513.335	0	left	150.0	left_hand.png	1.0	7566675.0	3	37	right	4	-15.6
1517.9678	0	right	100.0	right_hand.png	2.0	7589839.0	3	38	left	4	10.8
1522.606	0	left	100.0	left_hand.png	1.0	7613030.0	3	39	right	4	-15.6
1527.2252	0	left	83.3333333333	right_hand.png	1.0	7636126.0	3	40	left	4	-5.0
1531.8284	0	right	66.6666666667	right_hand.png	2.0	7659142.0	3	41	left	4	-0.2
1545.026	0	left	50.0	right_hand.png	1.0	7725130.0	3	42	left	7	-13.8
1549.6086	0	left	50.0	right_hand.png	1.0	7748043.0	3	43	left	7	-14.0
1554.2288	0	right	83.3333333333	left_hand.png	2.0	7771144.0	3	44	right	7	-26.2
1558.8366	0	left	66.6666666667	right_hand.png	1.0	7794183.0	3	45	left	7	-26.0
1563.4524	0	right	83.3333333333	left_hand.png	2.0	7817262.0	3	46	right	7	-25.2
1568.0226	0	left	33.3333333333	right_hand.png	1.0	7840113.0	3	47	left	7	-21.6
1572.6096	0	right	50.0	right_hand.png	2.0	7863048.0	3	48	left	7	-0.6
1580.7664	0	left	100.0	right_hand.png	1.0	7903832.0	3	49	left	8	-16.6
1585.3902	0	right	83.3333333333	right_hand.png	2.0	7926951.0	3	50	left	8	-32.4
1590.0062	0	left	83.3333333333	left_hand.png	1.0	7950031.0	3	51	right	8	1.2
1594.6262	0	left	83.3333333333	right_hand.png	1.0	7973131.0	3	52	left	8	-1.2
1599.23	0	right	66.6666666667	right_hand.png	2.0	7996150.0	3	53	left	8	-22.6
1603.85	0	left	83.3333333333	right_hand.png	1.0	8019250.0	3	54	left	8	-30.2
1610.5096	0	left	33.3333333333	right_hand.png	1.0	8052548.0	3	55	left	9	-12.6
1615.0754	0	right	33.3333333333	right_hand.png	2.0	8075377.0	3	56	left	9	4.0
1621.7638	0	right	83.3333333333	left_hand.png	2.0	8108819.0	3	57	right	10	-16.2
1630.2706	0	left	50.0	right_hand.png	1.0	8151353.0	3	58	left	10	-10.4
1638.4432	0	right	116.666666667	right_hand.png	2.0	8192216.0	3	59	left	11	-16.6
1643.0302	0	left	50.0	left_hand.png	1.0	8215151.0	3	60	right	11	-21.2
1647.6504	0	left	83.3333333333	left_hand.png	1.0	8238252.0	3	61	right	11	-33.4
1652.2704	0	left	83.3333333333	right_hand.png	1.0	8261352.0	3	62	left	11	5.8
1656.8406	0	left	33.3333333333	right_hand.png	1.0	8284203.0	3	63	left	11	-33.2
1661.465	0	right	83.3333333333	left_hand.png	2.0	8307325.0	3	64	right	11	1.0
1666.0644	0	left	66.6666666667	left_hand.png	1.0	8330322.0	3	65	right	11	-15.4
1671.6686	0	left	83.3333333333	left_hand.png	1.0	8358343.0	3	66	right	12	-13.2
1676.3228	0	left	116.666666667	right_hand.png	1.0	8381614.0	3	67	left	12	-8.2
1680.9764	0	right	116.666666667	left_hand.png	2.0	8404882.0	3	68	right	12	-2.6
1689.1362	0	left	100.0	right_hand.png	1.0	8445681.0	3	69	left	13	-21.6
1693.7854	0	right	116.666666667	right_hand.png	2.0	8468927.0	3	70	left	13	-11.6
1698.3558	0	left	33.3333333333	right_hand.png	1.0	8491779.0	3	71	left	13	-25.0
1703.0136	0	left	116.666666667	right_hand.png	1.0	8515068.0	3	72	left	13	1.8
1707.6129999999996	0	right	66.6666666667	left_hand.png	2.0	8538065.0	3	73	right	13	10.4
1712.2332	0	left	83.3333333333	left_hand.png	1.0	8561166.0	3	74	right	13	-1.8
1716.8198	0	left	50.0	right_hand.png	1.0	8584099.0	3	75	left	13	-6.0
1723.8086	0	left	183.33333333299998	right_hand.png	1.0	8619043.0	3	76	left	14	7.8
1730.0968	0	left	100.0	right_hand.png	1.0	8650484.0	3	77	left	15	-22.2
1734.6682	0	right	33.3333333333	left_hand.png	2.0	8673341.0	3	78	right	15	-11.2
1739.2536	0	left	50.0	right_hand.png	1.0	8696268.0	3	79	left	15	-24.0
1743.8616	0	right	66.6666666667	right_hand.png	2.0	8719308.0	3	80	left	15	-8.8
1752.0134	0	left	116.666666667	right_hand.png	1.0	8760067.0	3	81	left	16	-10.0
1756.6838	0	right	133.33333333299998	right_hand.png	2.0	8783419.0	3	82	left	16	-10.8
1761.3036	0	left	83.3333333333	left_hand.png	1.0	8806518.0	3	83	right	16	-21.0
1765.874	0	left	33.3333333333	left_hand.png	1.0	8829370.0	3	84	right	16	-10.6
1770.6278	0	left	133.33333333299998	left_hand.png	1.0	8853139.0	3	85	right	16	-2.8
1778.8172	0	left	133.33333333299998	right_hand.png	1.0	8894086.0	3	86	left	17	-0.2
1783.4374	0	right	83.3333333333	left_hand.png	2.0	8917187.0	3	87	right	17	-12.4
1788.0076	0	right	33.3333333333	right_hand.png	2.0	8940038.0	3	88	left	17	-11.4
1792.7112	0	left	166.66666666700002	right_hand.png	1.0	8963556.0	3	89	left	17	-18.0
1797.369	0	left	116.666666667	right_hand.png	1.0	8986845.0	3	90	left	17	-17.6
1809.9122	0	left	116.666666667	left_hand.png	1.0	9049561.0	3	91	right	19	0.8
1814.549	0	left	100.0	left_hand.png	1.0	9072745.0	3	92	right	19	-20.0
1819.1648	0	left	83.3333333333	right_hand.png	1.0	9095824.0	3	93	left	19	-2.2
1823.7526	0	right	50.0	right_hand.png	2.0	9118763.0	3	94	left	19	-12.0
1828.3392	0	left	50.0	right_hand.png	1.0	9141696.0	3	95	left	19	-11.8
1832.9254	0	right	50.0	right_hand.png	2.0	9164627.0	3	96	left	19	-15.6
1837.5454	0	right	83.3333333333	left_hand.png	2.0	9187727.0	3	97	right	19	-27.6
1842.1826	0	left	100.0	right_hand.png	1.0	9210913.0	3	98	left	19	-5.6
1846.8404	0	right	116.666666667	left_hand.png	2.0	9234202.0	3	99	right	19	-29.8
1851.494	0	left	116.666666667	right_hand.png	1.0	9257470.0	3	100	left	19	-24.2
